L1,L2,m1,m2,dd1,st,pr
6.156000e+01,8.100000e-01,5,405,3.495000e+00,1.164000e+01,3.002578e-01
6.156000e+01,8.100000e-01,5,410,3.494301e+00,1.164000e+01,3.001977e-01
6.156000e+01,8.100000e-01,5,415,3.501899e+00,1.164000e+01,3.008505e-01
6.156000e+01,8.100000e-01,5,420,3.494199e+00,1.165000e+01,2.999312e-01
6.156000e+01,8.100000e-01,5,425,3.492846e+00,1.165000e+01,2.998151e-01
6.156000e+01,8.100000e-01,5,430,3.495420e+00,1.161000e+01,3.010698e-01
6.156000e+01,8.100000e-01,5,435,3.492345e+00,1.164000e+01,3.000297e-01
6.156000e+01,8.100000e-01,5,440,3.491460e+00,1.163000e+01,3.002115e-01
6.156000e+01,8.100000e-01,5,445,3.495034e+00,1.165000e+01,3.000029e-01
6.156000e+01,8.100000e-01,5,450,3.492591e+00,1.165000e+01,2.997933e-01
6.156000e+01,8.100000e-01,5,455,3.494846e+00,1.163000e+01,3.005026e-01
6.156000e+01,8.100000e-01,5,460,3.495732e+00,1.163000e+01,3.005788e-01
6.156000e+01,8.100000e-01,5,465,3.495041e+00,1.162000e+01,3.007781e-01
6.156000e+01,8.100000e-01,5,470,3.496748e+00,1.162000e+01,3.009249e-01
6.156000e+01,8.100000e-01,5,475,3.496545e+00,1.163000e+01,3.006487e-01
6.156000e+01,8.100000e-01,5,480,3.494632e+00,1.163000e+01,3.004842e-01
6.156000e+01,8.100000e-01,5,485,3.495494e+00,1.163000e+01,3.005584e-01
6.156000e+01,8.100000e-01,5,490,3.494821e+00,1.162000e+01,3.007592e-01
6.156000e+01,8.100000e-01,5,495,3.496489e+00,1.162000e+01,3.009027e-01
6.156000e+01,8.100000e-01,5,500,3.492488e+00,1.165000e+01,2.997844e-01
6.237000e+01,8.100000e-01,5,5,3.524330e+00,1.165000e+01,3.025176e-01
6.237000e+01,8.100000e-01,5,10,3.539130e+00,1.164000e+01,3.040490e-01
6.237000e+01,8.100000e-01,5,15,3.534139e+00,1.167000e+01,3.028397e-01
6.237000e+01,8.100000e-01,5,20,3.535867e+00,1.171000e+01,3.019528e-01
6.237000e+01,8.100000e-01,5,25,3.531536e+00,1.163000e+01,3.036574e-01
6.237000e+01,8.100000e-01,5,30,3.539037e+00,1.167000e+01,3.032594e-01
6.237000e+01,8.100000e-01,5,35,3.528687e+00,1.165000e+01,3.028916e-01
6.237000e+01,8.100000e-01,5,40,3.543523e+00,1.162000e+01,3.049503e-01
6.237000e+01,8.100000e-01,5,45,3.541797e+00,1.171000e+01,3.024592e-01
6.237000e+01,8.100000e-01,5,50,3.529179e+00,1.175000e+01,3.003556e-01
6.237000e+01,8.100000e-01,5,55,3.535710e+00,1.175000e+01,3.009115e-01
6.237000e+01,8.100000e-01,5,60,3.532548e+00,1.162000e+01,3.040058e-01
6.237000e+01,8.100000e-01,5,65,3.538122e+00,1.170000e+01,3.024036e-01
6.237000e+01,8.100000e-01,5,70,3.542016e+00,1.162000e+01,3.048207e-01
6.237000e+01,8.100000e-01,5,75,3.535376e+00,1.169000e+01,3.024274e-01
6.237000e+01,8.100000e-01,5,80,3.537486e+00,1.164000e+01,3.039078e-01
6.237000e+01,8.100000e-01,5,85,3.539592e+00,1.171000e+01,3.022708e-01
6.237000e+01,8.100000e-01,5,90,3.544615e+00,1.174000e+01,3.019263e-01
6.237000e+01,8.100000e-01,5,95,3.540227e+00,1.175000e+01,3.012959e-01
6.237000e+01,8.100000e-01,5,100,3.533854e+00,1.171000e+01,3.017808e-01
6.237000e+01,8.100000e-01,5,105,3.551831e+00,1.167000e+01,3.043557e-01
6.237000e+01,8.100000e-01,5,110,3.541616e+00,1.168000e+01,3.032205e-01
6.237000e+01,8.100000e-01,5,115,3.541956e+00,1.168000e+01,3.032496e-01
6.237000e+01,8.100000e-01,5,120,3.532529e+00,1.175000e+01,3.006408e-01
6.237000e+01,8.100000e-01,5,125,3.541380e+00,1.172000e+01,3.021656e-01
6.237000e+01,8.100000e-01,5,130,3.547435e+00,1.167000e+01,3.039790e-01
6.237000e+01,8.100000e-01,5,135,3.540617e+00,1.164000e+01,3.041767e-01
6.237000e+01,8.100000e-01,5,140,3.530938e+00,1.171000e+01,3.015318e-01
6.237000e+01,8.100000e-01,5,145,3.545028e+00,1.170000e+01,3.029938e-01
6.237000e+01,8.100000e-01,5,150,3.542568e+00,1.167000e+01,3.035620e-01
6.237000e+01,8.100000e-01,5,155,3.536881e+00,1.169000e+01,3.025561e-01
6.237000e+01,8.100000e-01,5,160,3.537742e+00,1.173000e+01,3.015978e-01
6.237000e+01,8.100000e-01,5,165,3.542934e+00,1.169000e+01,3.030739e-01
6.237000e+01,8.100000e-01,5,170,3.534142e+00,1.169000e+01,3.023218e-01
6.237000e+01,8.100000e-01,5,175,3.541765e+00,1.171000e+01,3.024564e-01
6.237000e+01,8.100000e-01,5,180,3.536982e+00,1.169000e+01,3.025648e-01
6.237000e+01,8.100000e-01,5,185,3.531820e+00,1.171000e+01,3.016072e-01
6.237000e+01,8.100000e-01,5,190,3.542317e+00,1.171000e+01,3.025036e-01
6.237000e+01,8.100000e-01,5,195,3.533965e+00,1.169000e+01,3.023067e-01
6.237000e+01,8.100000e-01,5,200,3.535911e+00,1.174000e+01,3.011850e-01
6.237000e+01,8.100000e-01,5,205,3.539278e+00,1.170000e+01,3.025024e-01
6.237000e+01,8.100000e-01,5,210,3.536689e+00,1.169000e+01,3.025397e-01
6.237000e+01,8.100000e-01,5,215,3.545341e+00,1.172000e+01,3.025035e-01
6.237000e+01,8.100000e-01,5,220,3.533139e+00,1.167000e+01,3.027539e-01
6.237000e+01,8.100000e-01,5,225,3.532911e+00,1.171000e+01,3.017003e-01
6.237000e+01,8.100000e-01,5,230,3.531113e+00,1.170000e+01,3.018045e-01
6.237000e+01,8.100000e-01,5,235,3.536770e+00,1.173000e+01,3.015149e-01
6.237000e+01,8.100000e-01,5,240,3.545641e+00,1.171000e+01,3.027875e-01
6.237000e+01,8.100000e-01,5,245,3.530364e+00,1.168000e+01,3.022572e-01
6.237000e+01,8.100000e-01,5,250,3.534082e+00,1.171000e+01,3.018004e-01
6.237000e+01,8.100000e-01,5,255,3.537265e+00,1.170000e+01,3.023303e-01
6.237000e+01,8.100000e-01,5,260,3.537666e+00,1.172000e+01,3.018486e-01
6.237000e+01,8.100000e-01,5,265,3.534989e+00,1.168000e+01,3.026532e-01
6.237000e+01,8.100000e-01,5,270,3.544263e+00,1.172000e+01,3.024115e-01
6.237000e+01,8.100000e-01,5,275,3.530511e+00,1.169000e+01,3.020112e-01
6.237000e+01,8.100000e-01,5,280,3.532207e+00,1.173000e+01,3.011259e-01
6.237000e+01,8.100000e-01,5,285,3.535230e+00,1.169000e+01,3.024148e-01
6.237000e+01,8.100000e-01,5,290,3.530928e+00,1.172000e+01,3.012737e-01
6.237000e+01,8.100000e-01,5,295,3.530827e+00,1.170000e+01,3.017801e-01
6.237000e+01,8.100000e-01,5,300,3.532387e+00,1.173000e+01,3.011413e-01
6.237000e+01,8.100000e-01,5,305,3.542453e+00,1.169000e+01,3.030327e-01
6.237000e+01,8.100000e-01,5,310,3.538542e+00,1.171000e+01,3.021812e-01
6.237000e+01,8.100000e-01,5,315,3.535122e+00,1.170000e+01,3.021472e-01
6.237000e+01,8.100000e-01,5,320,3.531417e+00,1.173000e+01,3.010586e-01
6.237000e+01,8.100000e-01,5,325,3.540958e+00,1.169000e+01,3.029049e-01
6.237000e+01,8.100000e-01,5,330,3.542007e+00,1.172000e+01,3.022190e-01
6.237000e+01,8.100000e-01,5,335,3.535048e+00,1.170000e+01,3.021409e-01
6.237000e+01,8.100000e-01,5,340,3.537744e+00,1.170000e+01,3.023713e-01
6.237000e+01,8.100000e-01,5,345,3.541689e+00,1.169000e+01,3.029674e-01
6.237000e+01,8.100000e-01,5,350,3.539773e+00,1.173000e+01,3.017710e-01
6.237000e+01,8.100000e-01,5,355,3.542183e+00,1.172000e+01,3.022340e-01
6.237000e+01,8.100000e-01,5,360,3.545201e+00,1.171000e+01,3.027499e-01
6.237000e+01,8.100000e-01,5,365,3.532666e+00,1.172000e+01,3.014220e-01
6.237000e+01,8.100000e-01,5,370,3.535995e+00,1.169000e+01,3.024803e-01
6.237000e+01,8.100000e-01,5,375,3.538342e+00,1.171000e+01,3.021641e-01
6.237000e+01,8.100000e-01,5,380,3.546161e+00,1.170000e+01,3.030907e-01
6.237000e+01,8.100000e-01,5,385,3.540418e+00,1.173000e+01,3.018259e-01
6.237000e+01,8.100000e-01,5,390,3.538622e+00,1.168000e+01,3.029642e-01
6.237000e+01,8.100000e-01,5,395,3.541919e+00,1.170000e+01,3.027281e-01
6.237000e+01,8.100000e-01,5,400,3.542310e+00,1.171000e+01,3.025030e-01
6.237000e+01,8.100000e-01,5,405,3.541743e+00,1.171000e+01,3.024545e-01
6.237000e+01,8.100000e-01,5,410,3.540742e+00,1.171000e+01,3.023691e-01
6.237000e+01,8.100000e-01,5,415,3.536198e+00,1.169000e+01,3.024977e-01
6.237000e+01,8.100000e-01,5,420,3.544720e+00,1.172000e+01,3.024505e-01
6.237000e+01,8.100000e-01,5,425,3.540497e+00,1.170000e+01,3.026065e-01
6.237000e+01,8.100000e-01,5,430,3.541482e+00,1.172000e+01,3.021742e-01
6.237000e+01,8.100000e-01,5,435,3.542697e+00,1.169000e+01,3.030536e-01
6.237000e+01,8.100000e-01,5,440,3.542697e+00,1.170000e+01,3.027946e-01
6.237000e+01,8.100000e-01,5,445,3.537153e+00,1.174000e+01,3.012907e-01
6.237000e+01,8.100000e-01,5,450,3.541300e+00,1.169000e+01,3.029341e-01
6.237000e+01,8.100000e-01,5,455,3.536990e+00,1.171000e+01,3.020487e-01
6.237000e+01,8.100000e-01,5,460,3.539878e+00,1.169000e+01,3.028125e-01
6.237000e+01,8.100000e-01,5,465,3.547602e+00,1.172000e+01,3.026964e-01
6.237000e+01,8.100000e-01,5,470,3.544084e+00,1.173000e+01,3.021384e-01
6.237000e+01,8.100000e-01,5,475,3.545779e+00,1.171000e+01,3.027992e-01
6.237000e+01,8.100000e-01,5,480,3.533581e+00,1.172000e+01,3.015001e-01
6.237000e+01,8.100000e-01,5,485,3.539659e+00,1.170000e+01,3.025350e-01
6.237000e+01,8.100000e-01,5,490,3.536661e+00,1.170000e+01,3.022787e-01
6.237000e+01,8.100000e-01,5,495,3.539613e+00,1.171000e+01,3.022727e-01
6.237000e+01,8.100000e-01,5,500,3.542134e+00,1.170000e+01,3.027465e-01
6.318000e+01,8.100000e-01,5,5,3.574933e+00,1.174000e+01,3.045088e-01
6.318000e+01,8.100000e-01,5,10,3.582288e+00,1.171000e+01,3.059170e-01
6.318000e+01,8.100000e-01,5,15,3.579090e+00,1.172000e+01,3.053831e-01
6.318000e+01,8.100000e-01,5,20,3.586223e+00,1.181000e+01,3.036599e-01
6.318000e+01,8.100000e-01,5,25,3.580322e+00,1.169000e+01,3.062722e-01
6.318000e+01,8.100000e-01,5,30,3.578030e+00,1.186000e+01,3.016889e-01
6.318000e+01,8.100000e-01,5,35,3.584153e+00,1.173000e+01,3.055544e-01
6.318000e+01,8.100000e-01,5,40,3.586705e+00,1.181000e+01,3.037007e-01
6.318000e+01,8.100000e-01,5,45,3.581668e+00,1.182000e+01,3.030176e-01
6.318000e+01,8.100000e-01,5,50,3.580306e+00,1.171000e+01,3.057477e-01
6.318000e+01,8.100000e-01,5,55,3.575954e+00,1.174000e+01,3.045957e-01
6.318000e+01,8.100000e-01,5,60,3.583745e+00,1.172000e+01,3.057803e-01
6.318000e+01,8.100000e-01,5,65,3.587203e+00,1.172000e+01,3.060754e-01
6.318000e+01,8.100000e-01,5,70,3.593426e+00,1.174000e+01,3.060840e-01
6.318000e+01,8.100000e-01,5,75,3.581640e+00,1.175000e+01,3.048204e-01
6.318000e+01,8.100000e-01,5,80,3.580163e+00,1.172000e+01,3.054746e-01
6.318000e+01,8.100000e-01,5,85,3.576065e+00,1.174000e+01,3.046052e-01
6.318000e+01,8.100000e-01,5,90,3.589608e+00,1.170000e+01,3.068041e-01
6.318000e+01,8.100000e-01,5,95,3.586294e+00,1.177000e+01,3.046979e-01
6.318000e+01,8.100000e-01,5,100,3.581395e+00,1.182000e+01,3.029945e-01
6.318000e+01,8.100000e-01,5,105,3.586683e+00,1.183000e+01,3.031854e-01
6.318000e+01,8.100000e-01,5,110,3.589160e+00,1.178000e+01,3.046825e-01
6.318000e+01,8.100000e-01,5,115,3.587715e+00,1.174000e+01,3.055976e-01
6.318000e+01,8.100000e-01,5,120,3.584242e+00,1.173000e+01,3.055620e-01
6.318000e+01,8.100000e-01,5,125,3.581502e+00,1.178000e+01,3.040324e-01
6.318000e+01,8.100000e-01,5,130,3.586323e+00,1.179000e+01,3.041834e-01
6.318000e+01,8.100000e-01,5,135,3.579688e+00,1.180000e+01,3.033634e-01
6.318000e+01,8.100000e-01,5,140,3.584177e+00,1.175000e+01,3.050364e-01
6.318000e+01,8.100000e-01,5,145,3.581681e+00,1.182000e+01,3.030187e-01
6.318000e+01,8.100000e-01,5,150,3.581420e+00,1.182000e+01,3.029966e-01
6.318000e+01,8.100000e-01,5,155,3.586704e+00,1.175000e+01,3.052514e-01
6.318000e+01,8.100000e-01,5,160,3.577903e+00,1.179000e+01,3.034693e-01
6.318000e+01,8.100000e-01,5,165,3.577376e+00,1.181000e+01,3.029107e-01
6.318000e+01,8.100000e-01,5,170,3.580313e+00,1.176000e+01,3.044484e-01
6.318000e+01,8.100000e-01,5,175,3.586441e+00,1.178000e+01,3.044517e-01
6.318000e+01,8.100000e-01,5,180,3.589946e+00,1.181000e+01,3.039751e-01
6.318000e+01,8.100000e-01,5,185,3.582011e+00,1.175000e+01,3.048520e-01
6.318000e+01,8.100000e-01,5,190,3.578238e+00,1.179000e+01,3.034977e-01
6.318000e+01,8.100000e-01,5,195,3.582559e+00,1.180000e+01,3.036067e-01
6.318000e+01,8.100000e-01,5,200,3.591572e+00,1.176000e+01,3.054058e-01
6.318000e+01,8.100000e-01,5,205,3.588028e+00,1.179000e+01,3.043281e-01
6.318000e+01,8.100000e-01,5,210,3.584056e+00,1.176000e+01,3.047667e-01
6.318000e+01,8.100000e-01,5,215,3.590951e+00,1.180000e+01,3.043179e-01
6.318000e+01,8.100000e-01,5,220,3.576841e+00,1.179000e+01,3.033792e-01
6.318000e+01,8.100000e-01,5,225,3.588575e+00,1.176000e+01,3.051510e-01
6.318000e+01,8.100000e-01,5,230,3.586038e+00,1.180000e+01,3.039015e-01
6.318000e+01,8.100000e-01,5,235,3.582886e+00,1.176000e+01,3.046672e-01
6.318000e+01,8.100000e-01,5,240,3.584923e+00,1.180000e+01,3.038070e-01
6.318000e+01,8.100000e-01,5,245,3.588612e+00,1.178000e+01,3.046360e-01
6.318000e+01,8.100000e-01,5,250,3.584571e+00,1.180000e+01,3.037772e-01
6.318000e+01,8.100000e-01,5,255,3.590240e+00,1.176000e+01,3.052926e-01
6.318000e+01,8.100000e-01,5,260,3.587826e+00,1.175000e+01,3.053469e-01
6.318000e+01,8.100000e-01,5,265,3.579693e+00,1.179000e+01,3.036211e-01
6.318000e+01,8.100000e-01,5,270,3.579382e+00,1.178000e+01,3.038525e-01
6.318000e+01,8.100000e-01,5,275,3.579728e+00,1.179000e+01,3.036241e-01
6.318000e+01,8.100000e-01,5,280,3.585415e+00,1.176000e+01,3.048822e-01
6.318000e+01,8.100000e-01,5,285,3.587713e+00,1.178000e+01,3.045597e-01
6.318000e+01,8.100000e-01,5,290,3.581273e+00,1.177000e+01,3.042713e-01
6.318000e+01,8.100000e-01,5,295,3.583270e+00,1.180000e+01,3.036670e-01
6.318000e+01,8.100000e-01,5,300,3.585875e+00,1.176000e+01,3.049213e-01
6.318000e+01,8.100000e-01,5,305,3.581412e+00,1.178000e+01,3.040248e-01
6.318000e+01,8.100000e-01,5,310,3.582735e+00,1.177000e+01,3.043955e-01
6.318000e+01,8.100000e-01,5,315,3.582238e+00,1.180000e+01,3.035795e-01
6.318000e+01,8.100000e-01,5,320,3.584409e+00,1.176000e+01,3.047967e-01
6.318000e+01,8.100000e-01,5,325,3.579331e+00,1.178000e+01,3.038482e-01
6.318000e+01,8.100000e-01,5,330,3.578701e+00,1.178000e+01,3.037946e-01
6.318000e+01,8.100000e-01,5,335,3.588490e+00,1.177000e+01,3.048844e-01
6.318000e+01,8.100000e-01,5,340,3.586156e+00,1.178000e+01,3.044275e-01
6.318000e+01,8.100000e-01,5,345,3.583872e+00,1.179000e+01,3.039756e-01
6.318000e+01,8.100000e-01,5,350,3.580823e+00,1.179000e+01,3.037170e-01
6.318000e+01,8.100000e-01,5,355,3.587127e+00,1.178000e+01,3.045100e-01
6.318000e+01,8.100000e-01,5,360,3.582297e+00,1.179000e+01,3.038420e-01
6.318000e+01,8.100000e-01,5,365,3.589854e+00,1.177000e+01,3.050003e-01
6.318000e+01,8.100000e-01,5,370,3.584086e+00,1.179000e+01,3.039937e-01
6.318000e+01,8.100000e-01,5,375,3.586329e+00,1.177000e+01,3.047008e-01
6.318000e+01,8.100000e-01,5,380,3.586474e+00,1.179000e+01,3.041963e-01
6.318000e+01,8.100000e-01,5,385,3.585831e+00,1.177000e+01,3.046585e-01
6.318000e+01,8.100000e-01,5,390,3.585426e+00,1.179000e+01,3.041073e-01
6.318000e+01,8.100000e-01,5,395,3.586926e+00,1.179000e+01,3.042346e-01
6.318000e+01,8.100000e-01,5,400,3.588102e+00,1.178000e+01,3.045927e-01
6.318000e+01,8.100000e-01,5,405,3.582797e+00,1.178000e+01,3.041424e-01
6.318000e+01,8.100000e-01,5,410,3.584123e+00,1.177000e+01,3.045134e-01
6.318000e+01,8.100000e-01,5,415,3.588190e+00,1.180000e+01,3.040839e-01
6.318000e+01,8.100000e-01,5,420,3.587116e+00,1.177000e+01,3.047677e-01
6.318000e+01,8.100000e-01,5,425,3.584636e+00,1.179000e+01,3.040404e-01
6.318000e+01,8.100000e-01,5,430,3.586636e+00,1.178000e+01,3.044683e-01
6.318000e+01,8.100000e-01,5,435,3.580355e+00,1.178000e+01,3.039351e-01
6.318000e+01,8.100000e-01,5,440,3.585268e+00,1.179000e+01,3.040940e-01
6.318000e+01,8.100000e-01,5,445,3.586634e+00,1.177000e+01,3.047267e-01
6.318000e+01,8.100000e-01,5,450,3.584355e+00,1.179000e+01,3.040166e-01
6.318000e+01,8.100000e-01,5,455,3.583896e+00,1.178000e+01,3.042356e-01
6.318000e+01,8.100000e-01,5,460,3.588038e+00,1.178000e+01,3.045873e-01
6.318000e+01,8.100000e-01,5,465,3.583373e+00,1.179000e+01,3.039332e-01
6.318000e+01,8.100000e-01,5,470,3.586777e+00,1.177000e+01,3.047389e-01
6.318000e+01,8.100000e-01,5,475,3.583379e+00,1.179000e+01,3.039338e-01
6.318000e+01,8.100000e-01,5,480,3.583697e+00,1.178000e+01,3.042188e-01
6.318000e+01,8.100000e-01,5,485,3.587940e+00,1.179000e+01,3.043206e-01
6.318000e+01,8.100000e-01,5,490,3.583169e+00,1.179000e+01,3.039160e-01
6.318000e+01,8.100000e-01,5,495,3.585988e+00,1.178000e+01,3.044133e-01
6.318000e+01,8.100000e-01,5,500,3.584233e+00,1.179000e+01,3.040062e-01
6.399000e+01,8.100000e-01,5,5,3.614638e+00,1.181000e+01,3.060659e-01
6.399000e+01,8.100000e-01,5,10,3.633183e+00,1.182000e+01,3.073758e-01
6.399000e+01,8.100000e-01,5,15,3.625756e+00,1.185000e+01,3.059710e-01
6.399000e+01,8.100000e-01,5,20,3.624457e+00,1.185000e+01,3.058614e-01
6.399000e+01,8.100000e-01,5,25,3.631886e+00,1.180000e+01,3.077870e-01
6.399000e+01,8.100000e-01,5,30,3.620753e+00,1.196000e+01,3.027385e-01
6.399000e+01,8.100000e-01,5,35,3.625067e+00,1.184000e+01,3.061712e-01
6.399000e+01,8.100000e-01,5,40,3.632531e+00,1.191000e+01,3.049984e-01
6.399000e+01,8.100000e-01,5,45,3.630096e+00,1.190000e+01,3.050501e-01
6.399000e+01,8.100000e-01,5,50,3.611083e+00,1.190000e+01,3.034523e-01
6.399000e+01,8.100000e-01,5,55,3.629362e+00,1.179000e+01,3.078339e-01
6.399000e+01,8.100000e-01,5,60,3.603620e+00,1.194000e+01,3.018107e-01
6.399000e+01,8.100000e-01,5,65,3.634005e+00,1.183000e+01,3.071856e-01
6.399000e+01,8.100000e-01,5,70,3.629587e+00,1.187000e+01,3.057782e-01
6.399000e+01,8.100000e-01,5,75,3.624711e+00,1.182000e+01,3.066591e-01
6.399000e+01,8.100000e-01,5,80,3.634803e+00,1.184000e+01,3.069935e-01
6.399000e+01,8.100000e-01,5,85,3.630709e+00,1.183000e+01,3.069069e-01
6.399000e+01,8.100000e-01,5,90,3.630061e+00,1.180000e+01,3.076323e-01
6.399000e+01,8.100000e-01,5,95,3.622182e+00,1.180000e+01,3.069646e-01
6.399000e+01,8.100000e-01,5,100,3.632079e+00,1.183000e+01,3.070227e-01
6.399000e+01,8.100000e-01,5,105,3.633282e+00,1.185000e+01,3.066061e-01
6.399000e+01,8.100000e-01,5,110,3.625967e+00,1.190000e+01,3.047031e-01
6.399000e+01,8.100000e-01,5,115,3.635321e+00,1.186000e+01,3.065195e-01
6.399000e+01,8.100000e-01,5,120,3.628258e+00,1.185000e+01,3.061821e-01
6.399000e+01,8.100000e-01,5,125,3.636732e+00,1.183000e+01,3.074161e-01
6.399000e+01,8.100000e-01,5,130,3.630047e+00,1.190000e+01,3.050460e-01
6.399000e+01,8.100000e-01,5,135,3.628193e+00,1.187000e+01,3.056608e-01
6.399000e+01,8.100000e-01,5,140,3.639747e+00,1.183000e+01,3.076709e-01
6.399000e+01,8.100000e-01,5,145,3.634737e+00,1.180000e+01,3.080286e-01
6.399000e+01,8.100000e-01,5,150,3.631504e+00,1.184000e+01,3.067149e-01
6.399000e+01,8.100000e-01,5,155,3.632024e+00,1.185000e+01,3.064999e-01
6.399000e+01,8.100000e-01,5,160,3.629284e+00,1.183000e+01,3.067865e-01
6.399000e+01,8.100000e-01,5,165,3.585891e+00,1.197000e+01,2.995732e-01
6.399000e+01,8.100000e-01,5,170,3.624380e+00,1.186000e+01,3.055970e-01
6.399000e+01,8.100000e-01,5,175,3.629823e+00,1.183000e+01,3.068321e-01
6.399000e+01,8.100000e-01,5,180,3.630732e+00,1.187000e+01,3.058747e-01
6.399000e+01,8.100000e-01,5,185,3.628746e+00,1.186000e+01,3.059651e-01
6.399000e+01,8.100000e-01,5,190,3.629791e+00,1.183000e+01,3.068293e-01
6.399000e+01,8.100000e-01,5,195,3.627411e+00,1.188000e+01,3.053376e-01
6.399000e+01,8.100000e-01,5,200,3.630864e+00,1.186000e+01,3.061437e-01
6.399000e+01,8.100000e-01,5,205,3.629676e+00,1.184000e+01,3.065605e-01
6.399000e+01,8.100000e-01,5,210,3.631661e+00,1.189000e+01,3.054383e-01
6.399000e+01,8.100000e-01,5,215,3.627774e+00,1.182000e+01,3.069183e-01
6.399000e+01,8.100000e-01,5,220,3.629691e+00,1.187000e+01,3.057869e-01
6.399000e+01,8.100000e-01,5,225,3.631905e+00,1.185000e+01,3.064899e-01
6.399000e+01,8.100000e-01,5,230,3.633809e+00,1.186000e+01,3.063920e-01
6.399000e+01,8.100000e-01,5,235,3.632781e+00,1.187000e+01,3.060473e-01
6.399000e+01,8.100000e-01,5,240,3.634479e+00,1.183000e+01,3.072256e-01
6.399000e+01,8.100000e-01,5,245,3.630691e+00,1.186000e+01,3.061291e-01
6.399000e+01,8.100000e-01,5,250,3.626340e+00,1.182000e+01,3.067970e-01
6.399000e+01,8.100000e-01,5,255,3.628540e+00,1.186000e+01,3.059477e-01
6.399000e+01,8.100000e-01,5,260,3.638233e+00,1.185000e+01,3.070239e-01
6.399000e+01,8.100000e-01,5,265,3.637470e+00,1.187000e+01,3.064423e-01
6.399000e+01,8.100000e-01,5,270,3.633017e+00,1.185000e+01,3.065838e-01
6.399000e+01,8.100000e-01,5,275,3.626976e+00,1.184000e+01,3.063324e-01
6.399000e+01,8.100000e-01,5,280,3.626681e+00,1.186000e+01,3.057910e-01
6.399000e+01,8.100000e-01,5,285,3.623064e+00,1.186000e+01,3.054860e-01
6.399000e+01,8.100000e-01,5,290,3.622639e+00,1.186000e+01,3.054502e-01
6.399000e+01,8.100000e-01,5,295,3.631297e+00,1.184000e+01,3.066974e-01
6.399000e+01,8.100000e-01,5,300,3.633982e+00,1.186000e+01,3.064066e-01
6.399000e+01,8.100000e-01,5,305,3.633853e+00,1.185000e+01,3.066543e-01
6.399000e+01,8.100000e-01,5,310,3.630030e+00,1.185000e+01,3.063316e-01
6.399000e+01,8.100000e-01,5,315,3.633715e+00,1.184000e+01,3.069016e-01
6.399000e+01,8.100000e-01,5,320,3.625499e+00,1.187000e+01,3.054338e-01
6.399000e+01,8.100000e-01,5,325,3.632894e+00,1.186000e+01,3.063149e-01
6.399000e+01,8.100000e-01,5,330,3.633175e+00,1.186000e+01,3.063386e-01
6.399000e+01,8.100000e-01,5,335,3.630046e+00,1.185000e+01,3.063330e-01
6.399000e+01,8.100000e-01,5,340,3.631560e+00,1.186000e+01,3.062024e-01
6.399000e+01,8.100000e-01,5,345,3.631259e+00,1.187000e+01,3.059190e-01
6.399000e+01,8.100000e-01,5,350,3.631567e+00,1.186000e+01,3.062030e-01
6.399000e+01,8.100000e-01,5,355,3.627587e+00,1.186000e+01,3.058674e-01
6.399000e+01,8.100000e-01,5,360,3.631497e+00,1.185000e+01,3.064554e-01
6.399000e+01,8.100000e-01,5,365,3.639813e+00,1.188000e+01,3.063816e-01
6.399000e+01,8.100000e-01,5,370,3.635963e+00,1.184000e+01,3.070915e-01
6.399000e+01,8.100000e-01,5,375,3.636047e+00,1.186000e+01,3.065807e-01
6.399000e+01,8.100000e-01,5,380,3.632699e+00,1.185000e+01,3.065569e-01
6.399000e+01,8.100000e-01,5,385,3.634109e+00,1.185000e+01,3.066758e-01
6.399000e+01,8.100000e-01,5,390,3.630175e+00,1.185000e+01,3.063439e-01
6.399000e+01,8.100000e-01,5,395,3.629562e+00,1.185000e+01,3.062921e-01
6.399000e+01,8.100000e-01,5,400,3.632287e+00,1.185000e+01,3.065221e-01
6.399000e+01,8.100000e-01,5,405,3.633615e+00,1.185000e+01,3.066342e-01
6.399000e+01,8.100000e-01,5,410,3.630030e+00,1.188000e+01,3.055581e-01
6.399000e+01,8.100000e-01,5,415,3.632279e+00,1.184000e+01,3.067803e-01
6.399000e+01,8.100000e-01,5,420,3.636948e+00,1.186000e+01,3.066566e-01
6.399000e+01,8.100000e-01,5,425,3.626493e+00,1.186000e+01,3.057752e-01
6.399000e+01,8.100000e-01,5,430,3.629863e+00,1.186000e+01,3.060593e-01
6.399000e+01,8.100000e-01,5,435,3.630290e+00,1.186000e+01,3.060953e-01
6.399000e+01,8.100000e-01,5,440,3.633176e+00,1.184000e+01,3.068560e-01
6.399000e+01,8.100000e-01,5,445,3.631252e+00,1.187000e+01,3.059185e-01
6.399000e+01,8.100000e-01,5,450,3.634751e+00,1.186000e+01,3.064714e-01
6.399000e+01,8.100000e-01,5,455,3.637916e+00,1.186000e+01,3.067383e-01
6.399000e+01,8.100000e-01,5,460,3.632990e+00,1.186000e+01,3.063230e-01
6.399000e+01,8.100000e-01,5,465,3.635890e+00,1.185000e+01,3.068261e-01
6.399000e+01,8.100000e-01,5,470,3.629537e+00,1.186000e+01,3.060317e-01
6.399000e+01,8.100000e-01,5,475,3.634162e+00,1.185000e+01,3.066804e-01
6.399000e+01,8.100000e-01,5,480,3.625072e+00,1.184000e+01,3.061716e-01
6.399000e+01,8.100000e-01,5,485,3.623849e+00,1.187000e+01,3.052948e-01
