L1,L2,m1,m2,dd1,st,pr,rms
2.430000e+00,8.100000e-01,5,335,3.249600e-01,3.220000e+00,3.249600e-01,6.809227e-02
2.430000e+00,8.100000e-01,5,340,3.268109e-01,3.197000e+00,3.268109e-01,6.778386e-02
2.430000e+00,8.100000e-01,5,345,3.231562e-01,3.185000e+00,3.231562e-01,6.800700e-02
2.430000e+00,8.100000e-01,5,350,3.156944e-01,3.165000e+00,3.156944e-01,6.795345e-02
2.430000e+00,8.100000e-01,5,355,3.260669e-01,3.147000e+00,3.260669e-01,6.729984e-02
2.430000e+00,8.100000e-01,5,360,3.326551e-01,3.129000e+00,3.326551e-01,6.727581e-02
2.430000e+00,8.100000e-01,5,365,3.283925e-01,3.114000e+00,3.283925e-01,6.762799e-02
2.430000e+00,8.100000e-01,5,370,3.255355e-01,3.249000e+00,3.255355e-01,6.803159e-02
2.430000e+00,8.100000e-01,5,375,3.234981e-01,3.226000e+00,3.234981e-01,6.817539e-02
2.430000e+00,8.100000e-01,5,380,3.215971e-01,3.206000e+00,3.215971e-01,6.793486e-02
2.430000e+00,8.100000e-01,5,385,3.314041e-01,3.190000e+00,3.314041e-01,6.744961e-02
2.430000e+00,8.100000e-01,5,390,3.161924e-01,3.335000e+00,3.161924e-01,6.760655e-02
2.430000e+00,8.100000e-01,5,395,3.165830e-01,3.164000e+00,3.165830e-01,6.785221e-02
2.430000e+00,8.100000e-01,5,400,3.212057e-01,3.144000e+00,3.212057e-01,6.764859e-02
2.430000e+00,8.100000e-01,5,405,3.223435e-01,3.123000e+00,3.223435e-01,6.766573e-02
2.430000e+00,8.100000e-01,5,410,3.231055e-01,3.105000e+00,3.231055e-01,6.757707e-02
2.430000e+00,8.100000e-01,5,415,3.249607e-01,3.237000e+00,3.249607e-01,6.738421e-02
2.430000e+00,8.100000e-01,5,420,3.160088e-01,3.229000e+00,3.160088e-01,6.787102e-02
2.430000e+00,8.100000e-01,5,425,3.245552e-01,3.210000e+00,3.245552e-01,6.773311e-02
2.430000e+00,8.100000e-01,5,430,3.316662e-01,3.339000e+00,3.316662e-01,6.747901e-02
2.430000e+00,8.100000e-01,5,435,3.264733e-01,3.317000e+00,3.264733e-01,6.786963e-02
2.430000e+00,8.100000e-01,5,440,3.273138e-01,3.154000e+00,3.273138e-01,6.827816e-02
2.430000e+00,8.100000e-01,5,445,3.297187e-01,3.139000e+00,3.297187e-01,6.860295e-02
2.430000e+00,8.100000e-01,5,450,3.294469e-01,3.125000e+00,3.294469e-01,6.857378e-02
2.430000e+00,8.100000e-01,5,455,3.276743e-01,3.112000e+00,3.276743e-01,6.855172e-02
2.430000e+00,8.100000e-01,5,460,3.355009e-01,3.239000e+00,3.355009e-01,6.868390e-02
2.430000e+00,8.100000e-01,5,465,3.305006e-01,3.223000e+00,3.305006e-01,6.858561e-02
2.430000e+00,8.100000e-01,5,470,3.271769e-01,3.210000e+00,3.271769e-01,6.854124e-02
2.430000e+00,8.100000e-01,5,475,3.210009e-01,3.198000e+00,3.210009e-01,6.860939e-02
2.430000e+00,8.100000e-01,5,480,3.191329e-01,3.183000e+00,3.191329e-01,6.871119e-02
2.430000e+00,8.100000e-01,5,485,3.236981e-01,3.162000e+00,3.236981e-01,6.904178e-02
2.430000e+00,8.100000e-01,5,490,3.338636e-01,3.145000e+00,3.338636e-01,6.898595e-02
2.430000e+00,8.100000e-01,5,495,3.395122e-01,3.132000e+00,3.395122e-01,6.884004e-02
2.430000e+00,8.100000e-01,5,500,3.388273e-01,3.124000e+00,3.388273e-01,6.868914e-02
3.240000e+00,8.100000e-01,5,5,3.052652e-01,3.733000e+00,3.052652e-01,8.618850e-02
3.240000e+00,8.100000e-01,5,10,2.962199e-01,3.478000e+00,2.962199e-01,8.882528e-02
3.240000e+00,8.100000e-01,5,15,2.961829e-01,3.439000e+00,2.961829e-01,8.964064e-02
3.240000e+00,8.100000e-01,5,20,3.033248e-01,3.550000e+00,3.033248e-01,9.168843e-02
3.240000e+00,8.100000e-01,5,25,3.376791e-01,3.438000e+00,3.376791e-01,8.923209e-02
3.240000e+00,8.100000e-01,5,30,3.225210e-01,3.630000e+00,3.225210e-01,9.109091e-02
3.240000e+00,8.100000e-01,5,35,3.215920e-01,3.085000e+00,3.215920e-01,8.906118e-02
3.240000e+00,8.100000e-01,5,40,3.190294e-01,3.301000e+00,3.190294e-01,9.074336e-02
3.240000e+00,8.100000e-01,5,45,3.317512e-01,3.541000e+00,3.317512e-01,8.812400e-02
3.240000e+00,8.100000e-01,5,50,3.146968e-01,3.082000e+00,3.146968e-01,8.697639e-02
3.240000e+00,8.100000e-01,5,55,3.451131e-01,3.341000e+00,3.451131e-01,8.862213e-02
3.240000e+00,8.100000e-01,5,60,3.493373e-01,3.159000e+00,3.493373e-01,8.829331e-02
3.240000e+00,8.100000e-01,5,65,3.444311e-01,2.751000e+00,3.444311e-01,8.730577e-02
3.240000e+00,8.100000e-01,5,70,3.709777e-01,3.008000e+00,3.709777e-01,8.913588e-02
3.240000e+00,8.100000e-01,5,75,3.481183e-01,3.289000e+00,3.481183e-01,9.098550e-02
3.240000e+00,8.100000e-01,5,80,3.770135e-01,3.158000e+00,3.770135e-01,9.031406e-02
3.240000e+00,8.100000e-01,5,85,3.366154e-01,3.166000e+00,3.366154e-01,8.928331e-02
3.240000e+00,8.100000e-01,5,90,3.469837e-01,3.035000e+00,3.469837e-01,8.887058e-02
3.240000e+00,8.100000e-01,5,95,3.288298e-01,3.600000e+00,3.288298e-01,8.994955e-02
3.240000e+00,8.100000e-01,5,100,3.253253e-01,3.240000e+00,3.253253e-01,9.007193e-02
3.240000e+00,8.100000e-01,5,105,3.642118e-01,2.856000e+00,3.642118e-01,8.880121e-02
3.240000e+00,8.100000e-01,5,110,3.368385e-01,3.393000e+00,3.368385e-01,8.955930e-02
3.240000e+00,8.100000e-01,5,115,3.420910e-01,3.310000e+00,3.420910e-01,8.964092e-02
3.240000e+00,8.100000e-01,5,120,3.671870e-01,2.971000e+00,3.671870e-01,8.833405e-02
3.240000e+00,8.100000e-01,5,125,3.315996e-01,3.227000e+00,3.315996e-01,9.002215e-02
3.240000e+00,8.100000e-01,5,130,3.414748e-01,3.165000e+00,3.414748e-01,8.906010e-02
3.240000e+00,8.100000e-01,5,135,3.502524e-01,3.375000e+00,3.502524e-01,8.848274e-02
3.240000e+00,8.100000e-01,5,140,3.364390e-01,3.577000e+00,3.364390e-01,8.927422e-02
3.240000e+00,8.100000e-01,5,145,3.262729e-01,3.292000e+00,3.262729e-01,8.970723e-02
3.240000e+00,8.100000e-01,5,150,3.340599e-01,3.239000e+00,3.340599e-01,9.043584e-02
3.240000e+00,8.100000e-01,5,155,3.451710e-01,3.433000e+00,3.451710e-01,8.980127e-02
3.240000e+00,8.100000e-01,5,160,3.530507e-01,3.393000e+00,3.530507e-01,9.050754e-02
3.240000e+00,8.100000e-01,5,165,3.443326e-01,3.342000e+00,3.443326e-01,9.102967e-02
3.240000e+00,8.100000e-01,5,170,3.370372e-01,3.523000e+00,3.370372e-01,9.093811e-02
3.240000e+00,8.100000e-01,5,175,3.457488e-01,3.266000e+00,3.457488e-01,8.981047e-02
3.240000e+00,8.100000e-01,5,180,3.359529e-01,3.229000e+00,3.359529e-01,9.076770e-02
3.240000e+00,8.100000e-01,5,185,3.344896e-01,3.415000e+00,3.344896e-01,8.973735e-02
3.240000e+00,8.100000e-01,5,190,3.389351e-01,3.371000e+00,3.389351e-01,8.970009e-02
3.240000e+00,8.100000e-01,5,195,3.423854e-01,3.332000e+00,3.423854e-01,9.011020e-02
3.240000e+00,8.100000e-01,5,200,3.286843e-01,3.515000e+00,3.286843e-01,9.002573e-02
3.240000e+00,8.100000e-01,5,205,3.367020e-01,3.273000e+00,3.367020e-01,8.989440e-02
3.240000e+00,8.100000e-01,5,210,3.492734e-01,3.236000e+00,3.492734e-01,8.918828e-02
3.240000e+00,8.100000e-01,5,215,3.347030e-01,3.414000e+00,3.347030e-01,8.922638e-02
3.240000e+00,8.100000e-01,5,220,3.226848e-01,3.382000e+00,3.226848e-01,8.984090e-02
3.240000e+00,8.100000e-01,5,225,3.376520e-01,3.342000e+00,3.376520e-01,8.933613e-02
3.240000e+00,8.100000e-01,5,230,3.336925e-01,3.328000e+00,3.336925e-01,9.016825e-02
3.240000e+00,8.100000e-01,5,235,3.345884e-01,3.293000e+00,3.345884e-01,9.073147e-02
3.240000e+00,8.100000e-01,5,240,3.627379e-01,3.071000e+00,3.627379e-01,9.052309e-02
3.240000e+00,8.100000e-01,5,245,3.415623e-01,3.434000e+00,3.415623e-01,9.130824e-02
3.240000e+00,8.100000e-01,5,250,3.385138e-01,3.401000e+00,3.385138e-01,9.101405e-02
3.240000e+00,8.100000e-01,5,255,3.349975e-01,3.369000e+00,3.349975e-01,9.063013e-02
3.240000e+00,8.100000e-01,5,260,3.538727e-01,3.147000e+00,3.538727e-01,9.088848e-02
3.240000e+00,8.100000e-01,5,265,3.381653e-01,3.324000e+00,3.381653e-01,9.120429e-02
3.240000e+00,8.100000e-01,5,270,3.378698e-01,3.298000e+00,3.378698e-01,9.151102e-02
3.240000e+00,8.100000e-01,5,275,3.495299e-01,3.456000e+00,3.495299e-01,9.133736e-02
3.240000e+00,8.100000e-01,5,280,3.654162e-01,3.052000e+00,3.654162e-01,9.104876e-02
3.240000e+00,8.100000e-01,5,285,3.484089e-01,3.398000e+00,3.484089e-01,9.070293e-02
3.240000e+00,8.100000e-01,5,290,3.334647e-01,3.558000e+00,3.334647e-01,9.167575e-02
3.240000e+00,8.100000e-01,5,295,3.364910e-01,3.531000e+00,3.364910e-01,9.095760e-02
3.240000e+00,8.100000e-01,5,300,3.442060e-01,3.327000e+00,3.442060e-01,9.057568e-02
3.240000e+00,8.100000e-01,5,305,3.479156e-01,3.302000e+00,3.479156e-01,9.035120e-02
3.240000e+00,8.100000e-01,5,310,3.387212e-01,3.462000e+00,3.387212e-01,9.127062e-02
3.240000e+00,8.100000e-01,5,315,3.411816e-01,3.436000e+00,3.411816e-01,9.118808e-02
3.240000e+00,8.100000e-01,5,320,3.458481e-01,3.412000e+00,3.458481e-01,9.117369e-02
3.240000e+00,8.100000e-01,5,325,3.426375e-01,3.391000e+00,3.426375e-01,9.133595e-02
3.240000e+00,8.100000e-01,5,330,3.382165e-01,3.537000e+00,3.382165e-01,9.111055e-02
3.240000e+00,8.100000e-01,5,335,3.308701e-01,3.349000e+00,3.308701e-01,9.130411e-02
3.240000e+00,8.100000e-01,5,340,3.428664e-01,3.327000e+00,3.428664e-01,9.092544e-02
3.240000e+00,8.100000e-01,5,345,3.328821e-01,3.480000e+00,3.328821e-01,9.112160e-02
3.240000e+00,8.100000e-01,5,350,3.304851e-01,3.456000e+00,3.304851e-01,9.122686e-02
3.240000e+00,8.100000e-01,5,355,3.294260e-01,3.429000e+00,3.294260e-01,9.128148e-02
3.240000e+00,8.100000e-01,5,360,3.306169e-01,3.406000e+00,3.306169e-01,9.101870e-02
3.240000e+00,8.100000e-01,5,365,3.417511e-01,3.383000e+00,3.417511e-01,9.066622e-02
3.240000e+00,8.100000e-01,5,370,3.405826e-01,3.535000e+00,3.405826e-01,9.127377e-02
3.240000e+00,8.100000e-01,5,375,3.383214e-01,3.359000e+00,3.383214e-01,9.186566e-02
3.240000e+00,8.100000e-01,5,380,3.459616e-01,3.332000e+00,3.459616e-01,9.181912e-02
3.240000e+00,8.100000e-01,5,385,3.483946e-01,3.311000e+00,3.483946e-01,9.182743e-02
3.240000e+00,8.100000e-01,5,390,3.465356e-01,3.454000e+00,3.465356e-01,9.212082e-02
3.240000e+00,8.100000e-01,5,395,3.400232e-01,3.438000e+00,3.400232e-01,9.209242e-02
3.240000e+00,8.100000e-01,5,400,3.386709e-01,3.418000e+00,3.386709e-01,9.186902e-02
3.240000e+00,8.100000e-01,5,405,3.421053e-01,3.554000e+00,3.421053e-01,9.208702e-02
3.240000e+00,8.100000e-01,5,410,3.409308e-01,3.531000e+00,3.409308e-01,9.221383e-02
3.240000e+00,8.100000e-01,5,415,3.392404e-01,3.368000e+00,3.392404e-01,9.226795e-02
3.240000e+00,8.100000e-01,5,420,3.422624e-01,3.351000e+00,3.422624e-01,9.278418e-02
3.240000e+00,8.100000e-01,5,425,3.489447e-01,3.482000e+00,3.489447e-01,9.242219e-02
3.240000e+00,8.100000e-01,5,430,3.490965e-01,3.466000e+00,3.490965e-01,9.220890e-02
3.240000e+00,8.100000e-01,5,435,3.458492e-01,3.447000e+00,3.458492e-01,9.207451e-02
3.240000e+00,8.100000e-01,5,440,3.409930e-01,3.430000e+00,3.409930e-01,9.197685e-02
3.240000e+00,8.100000e-01,5,445,3.345291e-01,3.415000e+00,3.345291e-01,9.215549e-02
3.240000e+00,8.100000e-01,5,450,3.337422e-01,3.544000e+00,3.337422e-01,9.186595e-02
3.240000e+00,8.100000e-01,5,455,3.378356e-01,3.526000e+00,3.378356e-01,9.143372e-02
3.240000e+00,8.100000e-01,5,460,3.336963e-01,3.370000e+00,3.336963e-01,9.178892e-02
3.240000e+00,8.100000e-01,5,465,3.329424e-01,3.353000e+00,3.329424e-01,9.176329e-02
3.240000e+00,8.100000e-01,5,470,3.349021e-01,3.336000e+00,3.349021e-01,9.150126e-02
3.240000e+00,8.100000e-01,5,475,3.351461e-01,3.464000e+00,3.351461e-01,9.165423e-02
3.240000e+00,8.100000e-01,5,480,3.391002e-01,3.446000e+00,3.391002e-01,9.176787e-02
3.240000e+00,8.100000e-01,5,485,3.393174e-01,3.432000e+00,3.393174e-01,9.185893e-02
3.240000e+00,8.100000e-01,5,490,3.352161e-01,3.561000e+00,3.352161e-01,9.162564e-02
3.240000e+00,8.100000e-01,5,495,3.274817e-01,3.547000e+00,3.274817e-01,9.182057e-02
3.240000e+00,8.100000e-01,5,500,3.272485e-01,3.529000e+00,3.272485e-01,9.175916e-02
4.050000e+00,8.100000e-01,5,5,2.960307e-01,3.948000e+00,2.960307e-01,1.110833e-01
4.050000e+00,8.100000e-01,5,10,3.076838e-01,3.607000e+00,3.076838e-01,1.124823e-01
4.050000e+00,8.100000e-01,5,15,3.519278e-01,3.432000e+00,3.519278e-01,1.145839e-01
4.050000e+00,8.100000e-01,5,20,3.373817e-01,3.894000e+00,3.373817e-01,1.151271e-01
4.050000e+00,8.100000e-01,5,25,3.400015e-01,3.992000e+00,3.400015e-01,1.160515e-01
4.050000e+00,8.100000e-01,5,30,3.401918e-01,3.358000e+00,3.401918e-01,1.143120e-01
4.050000e+00,8.100000e-01,5,35,3.361964e-01,3.527000e+00,3.361964e-01,1.157236e-01
4.050000e+00,8.100000e-01,5,40,3.139010e-01,3.792000e+00,3.139010e-01,1.141717e-01
4.050000e+00,8.100000e-01,5,45,3.392885e-01,3.266000e+00,3.392885e-01,1.129744e-01
4.050000e+00,8.100000e-01,5,50,3.625023e-01,3.507000e+00,3.625023e-01,1.138652e-01
4.050000e+00,8.100000e-01,5,55,3.421457e-01,3.042000e+00,3.421457e-01,1.125176e-01
4.050000e+00,8.100000e-01,5,60,3.827881e-01,3.289000e+00,3.827881e-01,1.143992e-01
4.050000e+00,8.100000e-01,5,65,3.521645e-01,3.577000e+00,3.521645e-01,1.169498e-01
4.050000e+00,8.100000e-01,5,70,3.773877e-01,3.423000e+00,3.773877e-01,1.149027e-01
4.050000e+00,8.100000e-01,5,75,3.387885e-01,3.413000e+00,3.387885e-01,1.150710e-01
4.050000e+00,8.100000e-01,5,80,3.825856e-01,3.271000e+00,3.825856e-01,1.133726e-01
4.050000e+00,8.100000e-01,5,85,3.372028e-01,3.525000e+00,3.372028e-01,1.159404e-01
4.050000e+00,8.100000e-01,5,90,3.581834e-01,3.130000e+00,3.581834e-01,1.138949e-01
4.050000e+00,8.100000e-01,5,95,3.537479e-01,3.403000e+00,3.537479e-01,1.150879e-01
4.050000e+00,8.100000e-01,5,100,3.662757e-01,3.287000e+00,3.662757e-01,1.147074e-01
4.050000e+00,8.100000e-01,5,105,3.480090e-01,3.522000e+00,3.480090e-01,1.137844e-01
4.050000e+00,8.100000e-01,5,110,3.434145e-01,3.500000e+00,3.434145e-01,1.145161e-01
4.050000e+00,8.100000e-01,5,115,3.822032e-01,3.134000e+00,3.822032e-01,1.134806e-01
4.050000e+00,8.100000e-01,5,120,3.506476e-01,3.636000e+00,3.506476e-01,1.144952e-01
4.050000e+00,8.100000e-01,5,125,3.689065e-01,3.290000e+00,3.689065e-01,1.147608e-01
4.050000e+00,8.100000e-01,5,130,3.406573e-01,3.538000e+00,3.406573e-01,1.157690e-01
4.050000e+00,8.100000e-01,5,135,3.582293e-01,3.752000e+00,3.582293e-01,1.158476e-01
4.050000e+00,8.100000e-01,5,140,3.559056e-01,3.690000e+00,3.559056e-01,1.165743e-01
4.050000e+00,8.100000e-01,5,145,3.479203e-01,3.616000e+00,3.479203e-01,1.164295e-01
4.050000e+00,8.100000e-01,5,150,3.530233e-01,3.600000e+00,3.530233e-01,1.154374e-01
4.050000e+00,8.100000e-01,5,155,3.490814e-01,3.535000e+00,3.490814e-01,1.148113e-01
4.050000e+00,8.100000e-01,5,160,3.425619e-01,3.735000e+00,3.425619e-01,1.150095e-01
4.050000e+00,8.100000e-01,5,165,3.462051e-01,3.681000e+00,3.462051e-01,1.143220e-01
4.050000e+00,8.100000e-01,5,170,3.404950e-01,3.631000e+00,3.404950e-01,1.157414e-01
4.050000e+00,8.100000e-01,5,175,3.417123e-01,3.605000e+00,3.417123e-01,1.150869e-01
4.050000e+00,8.100000e-01,5,180,3.527922e-01,3.557000e+00,3.527922e-01,1.147783e-01
4.050000e+00,8.100000e-01,5,185,3.580184e-01,3.291000e+00,3.580184e-01,1.145874e-01
4.050000e+00,8.100000e-01,5,190,3.364558e-01,3.698000e+00,3.364558e-01,1.151520e-01
4.050000e+00,8.100000e-01,5,195,3.477548e-01,3.650000e+00,3.477548e-01,1.147770e-01
4.050000e+00,8.100000e-01,5,200,3.453452e-01,3.634000e+00,3.453452e-01,1.153724e-01
4.050000e+00,8.100000e-01,5,205,3.484121e-01,3.593000e+00,3.484121e-01,1.160449e-01
4.050000e+00,8.100000e-01,5,210,3.527760e-01,3.547000e+00,3.527760e-01,1.155753e-01
4.050000e+00,8.100000e-01,5,215,3.456700e-01,3.732000e+00,3.456700e-01,1.164491e-01
4.050000e+00,8.100000e-01,5,220,3.432198e-01,3.692000e+00,3.432198e-01,1.159148e-01
4.050000e+00,8.100000e-01,5,225,3.463596e-01,3.649000e+00,3.463596e-01,1.155194e-01
4.050000e+00,8.100000e-01,5,230,3.430281e-01,3.634000e+00,3.430281e-01,1.164527e-01
4.050000e+00,8.100000e-01,5,235,3.474273e-01,3.598000e+00,3.474273e-01,1.163885e-01
4.050000e+00,8.100000e-01,5,240,3.660694e-01,3.351000e+00,3.660694e-01,1.161867e-01
4.050000e+00,8.100000e-01,5,245,3.533130e-01,3.731000e+00,3.533130e-01,1.160844e-01
4.050000e+00,8.100000e-01,5,250,3.392855e-01,3.700000e+00,3.392855e-01,1.164590e-01
4.050000e+00,8.100000e-01,5,255,3.375435e-01,3.864000e+00,3.375435e-01,1.161077e-01
4.050000e+00,8.100000e-01,5,260,3.637772e-01,3.235000e+00,3.637772e-01,1.153888e-01
4.050000e+00,8.100000e-01,5,265,3.470530e-01,3.611000e+00,3.470530e-01,1.155374e-01
4.050000e+00,8.100000e-01,5,270,3.426558e-01,3.780000e+00,3.426558e-01,1.164284e-01
4.050000e+00,8.100000e-01,5,275,3.463173e-01,3.748000e+00,3.463173e-01,1.162115e-01
4.050000e+00,8.100000e-01,5,280,3.486093e-01,3.715000e+00,3.486093e-01,1.166095e-01
4.050000e+00,8.100000e-01,5,285,3.439812e-01,3.686000e+00,3.439812e-01,1.163282e-01
4.050000e+00,8.100000e-01,5,290,3.371327e-01,3.668000e+00,3.371327e-01,1.160513e-01
4.050000e+00,8.100000e-01,5,295,3.453368e-01,3.638000e+00,3.453368e-01,1.160951e-01
4.050000e+00,8.100000e-01,5,300,3.430731e-01,3.614000e+00,3.430731e-01,1.157816e-01
4.050000e+00,8.100000e-01,5,305,3.370293e-01,3.772000e+00,3.370293e-01,1.158858e-01
4.050000e+00,8.100000e-01,5,310,3.359155e-01,3.741000e+00,3.359155e-01,1.162957e-01
4.050000e+00,8.100000e-01,5,315,3.463779e-01,3.709000e+00,3.463779e-01,1.163758e-01
4.050000e+00,8.100000e-01,5,320,3.428504e-01,3.869000e+00,3.428504e-01,1.168128e-01
4.050000e+00,8.100000e-01,5,325,3.460318e-01,3.675000e+00,3.460318e-01,1.175424e-01
4.050000e+00,8.100000e-01,5,330,3.515654e-01,3.644000e+00,3.515654e-01,1.175660e-01
4.050000e+00,8.100000e-01,5,335,3.529742e-01,3.618000e+00,3.529742e-01,1.174204e-01
4.050000e+00,8.100000e-01,5,340,3.496380e-01,3.771000e+00,3.496380e-01,1.177204e-01
4.050000e+00,8.100000e-01,5,345,3.438946e-01,3.749000e+00,3.438946e-01,1.174966e-01
4.050000e+00,8.100000e-01,5,350,3.480314e-01,3.722000e+00,3.480314e-01,1.174184e-01
4.050000e+00,8.100000e-01,5,355,3.471514e-01,3.866000e+00,3.471514e-01,1.179051e-01
4.050000e+00,8.100000e-01,5,360,3.459528e-01,3.684000e+00,3.459528e-01,1.179420e-01
4.050000e+00,8.100000e-01,5,365,3.499239e-01,3.664000e+00,3.499239e-01,1.180142e-01
4.050000e+00,8.100000e-01,5,370,3.526612e-01,3.637000e+00,3.526612e-01,1.179243e-01
4.050000e+00,8.100000e-01,5,375,3.503822e-01,3.781000e+00,3.503822e-01,1.174160e-01
4.050000e+00,8.100000e-01,5,380,3.454051e-01,3.759000e+00,3.454051e-01,1.168154e-01
4.050000e+00,8.100000e-01,5,385,3.405851e-01,3.737000e+00,3.405851e-01,1.168565e-01
4.050000e+00,8.100000e-01,5,390,3.394969e-01,3.718000e+00,3.394969e-01,1.171104e-01
4.050000e+00,8.100000e-01,5,395,3.406619e-01,3.853000e+00,3.406619e-01,1.168865e-01
4.050000e+00,8.100000e-01,5,400,3.427444e-01,3.682000e+00,3.427444e-01,1.168134e-01
4.050000e+00,8.100000e-01,5,405,3.433225e-01,3.663000e+00,3.433225e-01,1.171131e-01
4.050000e+00,8.100000e-01,5,410,3.450468e-01,3.800000e+00,3.450468e-01,1.172205e-01
4.050000e+00,8.100000e-01,5,415,3.435677e-01,3.776000e+00,3.435677e-01,1.172925e-01
4.050000e+00,8.100000e-01,5,420,3.430755e-01,3.755000e+00,3.430755e-01,1.171569e-01
4.050000e+00,8.100000e-01,5,425,3.413175e-01,3.739000e+00,3.413175e-01,1.170471e-01
4.050000e+00,8.100000e-01,5,430,3.371873e-01,3.877000e+00,3.371873e-01,1.168566e-01
4.050000e+00,8.100000e-01,5,435,3.373372e-01,3.704000e+00,3.373372e-01,1.167545e-01
4.050000e+00,8.100000e-01,5,440,3.388955e-01,3.684000e+00,3.388955e-01,1.171703e-01
4.050000e+00,8.100000e-01,5,445,3.390727e-01,3.667000e+00,3.390727e-01,1.171809e-01
4.050000e+00,8.100000e-01,5,450,3.397262e-01,3.802000e+00,3.397262e-01,1.173910e-01
4.050000e+00,8.100000e-01,5,455,3.437860e-01,3.783000e+00,3.437860e-01,1.178253e-01
4.050000e+00,8.100000e-01,5,460,3.472457e-01,3.762000e+00,3.472457e-01,1.178311e-01
4.050000e+00,8.100000e-01,5,465,3.475854e-01,3.742000e+00,3.475854e-01,1.179180e-01
4.050000e+00,8.100000e-01,5,470,3.451695e-01,3.875000e+00,3.451695e-01,1.180105e-01
4.050000e+00,8.100000e-01,5,475,3.429401e-01,3.861000e+00,3.429401e-01,1.181546e-01
4.050000e+00,8.100000e-01,5,480,3.438483e-01,3.698000e+00,3.438483e-01,1.182014e-01
4.050000e+00,8.100000e-01,5,485,3.466781e-01,3.680000e+00,3.466781e-01,1.179870e-01
4.050000e+00,8.100000e-01,5,490,3.456032e-01,3.661000e+00,3.456032e-01,1.180037e-01
4.050000e+00,8.100000e-01,5,495,3.438178e-01,3.789000e+00,3.438178e-01,1.179772e-01
4.050000e+00,8.100000e-01,5,500,3.415488e-01,3.777000e+00,3.415488e-01,1.178462e-01
4.860000e+00,8.100000e-01,5,5,2.929098e-01,3.924000e+00,2.929098e-01,1.379893e-01
4.860000e+00,8.100000e-01,5,10,3.219161e-01,4.086000e+00,3.219161e-01,1.419797e-01
4.860000e+00,8.100000e-01,5,15,3.250967e-01,4.045000e+00,3.250967e-01,1.430882e-01
4.860000e+00,8.100000e-01,5,20,3.379040e-01,3.873000e+00,3.379040e-01,1.414404e-01
4.860000e+00,8.100000e-01,5,25,3.162997e-01,3.769000e+00,3.162997e-01,1.417946e-01
4.860000e+00,8.100000e-01,5,30,3.339856e-01,3.835000e+00,3.339856e-01,1.429458e-01
4.860000e+00,8.100000e-01,5,35,3.165907e-01,4.037000e+00,3.165907e-01,1.408918e-01
4.860000e+00,8.100000e-01,5,40,3.752715e-01,3.476000e+00,3.752715e-01,1.398315e-01
4.860000e+00,8.100000e-01,5,45,3.579491e-01,3.676000e+00,3.579491e-01,1.408630e-01
4.860000e+00,8.100000e-01,5,50,3.366820e-01,3.678000e+00,3.366820e-01,1.417641e-01
4.860000e+00,8.100000e-01,5,55,3.581174e-01,3.889000e+00,3.581174e-01,1.434616e-01
4.860000e+00,8.100000e-01,5,60,3.798456e-01,3.712000e+00,3.798456e-01,1.420869e-01
4.860000e+00,8.100000e-01,5,65,3.394047e-01,3.712000e+00,3.394047e-01,1.418933e-01
4.860000e+00,8.100000e-01,5,70,3.851851e-01,3.531000e+00,3.851851e-01,1.401954e-01
4.860000e+00,8.100000e-01,5,75,3.405956e-01,3.523000e+00,3.405956e-01,1.425690e-01
4.860000e+00,8.100000e-01,5,80,3.841798e-01,3.352000e+00,3.841798e-01,1.404832e-01
4.860000e+00,8.100000e-01,5,85,3.625392e-01,3.610000e+00,3.625392e-01,1.415314e-01
4.860000e+00,8.100000e-01,5,90,3.784673e-01,3.483000e+00,3.784673e-01,1.405792e-01
4.860000e+00,8.100000e-01,5,95,3.536016e-01,3.489000e+00,3.536016e-01,1.403240e-01
4.860000e+00,8.100000e-01,5,100,3.779636e-01,3.396000e+00,3.779636e-01,1.403565e-01
4.860000e+00,8.100000e-01,5,105,3.727567e-01,3.618000e+00,3.727567e-01,1.412739e-01
4.860000e+00,8.100000e-01,5,110,3.486878e-01,3.598000e+00,3.486878e-01,1.421706e-01
4.860000e+00,8.100000e-01,5,115,3.455395e-01,3.801000e+00,3.455395e-01,1.425450e-01
4.860000e+00,8.100000e-01,5,120,3.656577e-01,4.030000e+00,3.656577e-01,1.429408e-01
4.860000e+00,8.100000e-01,5,125,3.546132e-01,3.942000e+00,3.546132e-01,1.437354e-01
4.860000e+00,8.100000e-01,5,130,3.745090e-01,3.581000e+00,3.745090e-01,1.430225e-01
4.860000e+00,8.100000e-01,5,135,3.514484e-01,3.841000e+00,3.514484e-01,1.416972e-01
4.860000e+00,8.100000e-01,5,140,3.452433e-01,3.766000e+00,3.452433e-01,1.410882e-01
4.860000e+00,8.100000e-01,5,145,3.547969e-01,3.974000e+00,3.547969e-01,1.411256e-01
4.860000e+00,8.100000e-01,5,150,3.436027e-01,3.902000e+00,3.436027e-01,1.425472e-01
4.860000e+00,8.100000e-01,5,155,3.520180e-01,3.877000e+00,3.520180e-01,1.415098e-01
4.860000e+00,8.100000e-01,5,160,3.542157e-01,3.819000e+00,3.542157e-01,1.411816e-01
4.860000e+00,8.100000e-01,5,165,3.466488e-01,4.016000e+00,3.466488e-01,1.415120e-01
4.860000e+00,8.100000e-01,5,170,3.492691e-01,3.957000e+00,3.492691e-01,1.418378e-01
