t1,d1,v1,d2,v2,u,u_max
0,2.421458e+00,3.100000e-01,4.320541e-01,-2.187868e-01,4.976920e-01,-2.595417e-01
0,2.396831e+00,3.200000e-01,4.298303e-01,-2.259785e-01,4.950573e-01,-2.673989e-01
0,2.371564e+00,3.300000e-01,4.275341e-01,-2.332804e-01,4.923442e-01,-2.752039e-01
0,2.345667e+00,3.400000e-01,4.251644e-01,-2.406779e-01,4.895534e-01,-2.829564e-01
0,2.319156e+00,3.500000e-01,4.227203e-01,-2.481530e-01,4.866853e-01,-2.906557e-01
0,2.292053e+00,3.600000e-01,4.202012e-01,-2.556848e-01,4.837404e-01,-2.983018e-01
0,2.264386e+00,3.700000e-01,4.176065e-01,-2.632500e-01,4.807194e-01,-3.058945e-01
0,2.236189e+00,3.800000e-01,4.149361e-01,-2.708230e-01,4.776227e-01,-3.134338e-01
0,2.207500e+00,3.900000e-01,4.121901e-01,-2.783775e-01,4.744509e-01,-3.209197e-01
0,2.178361e+00,4.000000e-01,4.093687e-01,-2.858862e-01,4.712045e-01,-3.283524e-01
0,2.148815e+00,4.100000e-01,4.064726e-01,-2.933220e-01,4.678840e-01,-3.357319e-01
0,2.118910e+00,4.200000e-01,4.035026e-01,-3.006588e-01,4.644900e-01,-3.430583e-01
0,2.088690e+00,4.300000e-01,4.004599e-01,-3.078714e-01,4.610230e-01,-3.503316e-01
0,2.058203e+00,4.400000e-01,3.973457e-01,-3.149370e-01,4.574836e-01,-3.575518e-01
0,2.027491e+00,4.500000e-01,3.941617e-01,-3.218352e-01,4.538722e-01,-3.647186e-01
0,1.996598e+00,4.600000e-01,3.909096e-01,-3.285488e-01,4.501894e-01,-3.718318e-01
0,1.965560e+00,4.700000e-01,3.875914e-01,-3.350638e-01,4.464357e-01,-3.788908e-01
0,1.934412e+00,4.800000e-01,3.842090e-01,-3.413703e-01,4.426118e-01,-3.858950e-01
0,1.903182e+00,4.900000e-01,3.807647e-01,-3.474620e-01,4.387180e-01,-3.928435e-01
0,1.871893e+00,5.000000e-01,3.772605e-01,-3.533372e-01,4.347551e-01,-3.997353e-01
0,1.840562e+00,5.100000e-01,3.736987e-01,-3.589979e-01,4.307235e-01,-4.065691e-01
0,1.809198e+00,5.200000e-01,3.700812e-01,-3.644505e-01,4.266239e-01,-4.133435e-01
0,1.777807e+00,5.300000e-01,3.664103e-01,-3.697049e-01,4.224568e-01,-4.200569e-01
0,1.746384e+00,5.400000e-01,3.626878e-01,-3.747749e-01,4.182230e-01,-4.267075e-01
0,1.714921e+00,5.500000e-01,3.589154e-01,-3.796771e-01,4.139229e-01,-4.332934e-01
0,1.683403e+00,5.600000e-01,3.550947e-01,-3.844310e-01,4.095573e-01,-4.398126e-01
0,1.651810e+00,5.700000e-01,3.512272e-01,-3.890585e-01,4.051269e-01,-4.462630e-01
0,1.620117e+00,5.800000e-01,3.473139e-01,-3.935825e-01,4.006323e-01,-4.526423e-01
0,1.588294e+00,5.900000e-01,3.433558e-01,-3.980274e-01,3.960743e-01,-4.589483e-01
0,1.556311e+00,6.000000e-01,3.393535e-01,-4.024177e-01,3.914536e-01,-4.651789e-01
0,1.524132e+00,6.100000e-01,3.353075e-01,-4.067775e-01,3.867710e-01,-4.713317e-01
0,1.491725e+00,6.200000e-01,3.312180e-01,-4.111300e-01,3.820272e-01,-4.774047e-01
0,1.459052e+00,6.300000e-01,3.270849e-01,-4.154968e-01,3.772231e-01,-4.833957e-01
0,1.426081e+00,6.400000e-01,3.229080e-01,-4.198974e-01,3.723596e-01,-4.893029e-01
0,1.392781e+00,6.500000e-01,3.186868e-01,-4.243485e-01,3.674374e-01,-4.951245e-01
0,1.359121e+00,6.600000e-01,3.144208e-01,-4.288638e-01,3.624574e-01,-5.008589e-01
0,1.325078e+00,6.700000e-01,3.101092e-01,-4.334533e-01,3.574205e-01,-5.065046e-01
0,1.290631e+00,6.800000e-01,3.057514e-01,-4.381236e-01,3.523276e-01,-5.120604e-01
0,1.255765e+00,6.900000e-01,3.013465e-01,-4.428770e-01,3.471796e-01,-5.175252e-01
0,1.220471e+00,7.000000e-01,2.968936e-01,-4.477122e-01,3.419774e-01,-5.228983e-01
0,1.184747e+00,7.100000e-01,2.923920e-01,-4.526237e-01,3.367219e-01,-5.281791e-01
0,1.148595e+00,7.200000e-01,2.878409e-01,-4.576021e-01,3.314141e-01,-5.333671e-01
0,1.112026e+00,7.300000e-01,2.832398e-01,-4.626346e-01,3.260549e-01,-5.384621e-01
0,1.075056e+00,7.400000e-01,2.785881e-01,-4.677051e-01,3.206452e-01,-5.434641e-01
