t1s,d1s
1.703000e+01,-6.746274e-01
1.704000e+01,-6.787346e-01
1.705000e+01,-6.827308e-01
1.706000e+01,-6.866155e-01
1.707000e+01,-6.903882e-01
1.708000e+01,-6.940484e-01
1.709000e+01,-6.975958e-01
1.710000e+01,-7.010300e-01
1.711000e+01,-7.043507e-01
1.712000e+01,-7.075576e-01
1.713000e+01,-7.106504e-01
1.714000e+01,-7.136288e-01
1.715000e+01,-7.164927e-01
1.716000e+01,-7.192419e-01
1.717000e+01,-7.218760e-01
1.718000e+01,-7.243950e-01
1.719000e+01,-7.267984e-01
1.720000e+01,-7.290863e-01
1.721000e+01,-7.312581e-01
1.722000e+01,-7.333138e-01
1.723000e+01,-7.352531e-01
1.724000e+01,-7.370756e-01
1.725000e+01,-7.387810e-01
1.726000e+01,-7.403690e-01
1.727000e+01,-7.418392e-01
1.728000e+01,-7.431914e-01
1.729000e+01,-7.444252e-01
1.730000e+01,-7.455402e-01
1.731000e+01,-7.465361e-01
1.732000e+01,-7.474125e-01
1.733000e+01,-7.481691e-01
1.734000e+01,-7.488056e-01
1.735000e+01,-7.493218e-01
1.736000e+01,-7.497173e-01
1.737000e+01,-7.499921e-01
1.738000e+01,-7.501458e-01
1.739000e+01,-7.501784e-01
1.740000e+01,-7.500898e-01
1.741000e+01,-7.498800e-01
1.742000e+01,-7.495489e-01
1.743000e+01,-7.490968e-01
1.744000e+01,-7.485236e-01
1.745000e+01,-7.478297e-01
1.746000e+01,-7.470151e-01
1.747000e+01,-7.460803e-01
1.748000e+01,-7.450255e-01
1.749000e+01,-7.438511e-01
1.750000e+01,-7.425575e-01
1.751000e+01,-7.411451e-01
1.752000e+01,-7.396144e-01
1.753000e+01,-7.379659e-01
1.754000e+01,-7.362001e-01
1.755000e+01,-7.343174e-01
1.756000e+01,-7.323185e-01
1.757000e+01,-7.302037e-01
1.758000e+01,-7.279737e-01
1.759000e+01,-7.256289e-01
1.760000e+01,-7.231698e-01
1.761000e+01,-7.205969e-01
1.762000e+01,-7.179106e-01
1.763000e+01,-7.151115e-01
1.764000e+01,-7.121999e-01
1.765000e+01,-7.091762e-01
1.766000e+01,-7.060410e-01
1.767000e+01,-7.027945e-01
1.768000e+01,-6.994372e-01
1.769000e+01,-6.959694e-01
1.770000e+01,-6.923916e-01
1.771000e+01,-6.887042e-01
1.772000e+01,-6.849076e-01
1.773000e+01,-6.810022e-01
1.774000e+01,-6.769885e-01
1.775000e+01,-6.728669e-01
1.776000e+01,-6.686380e-01
1.777000e+01,-6.643024e-01
1.778000e+01,-6.598606e-01
1.779000e+01,-6.553132e-01
1.780000e+01,-6.506610e-01
1.781000e+01,-6.459047e-01
1.782000e+01,-6.410450e-01
1.783000e+01,-6.360828e-01
1.784000e+01,-6.310189e-01
1.785000e+01,-6.258543e-01
1.786000e+01,-6.205900e-01
1.787000e+01,-6.152268e-01
1.788000e+01,-6.097660e-01
1.789000e+01,-6.042085e-01
1.790000e+01,-5.985554e-01
1.791000e+01,-5.928078e-01
1.792000e+01,-5.869670e-01
1.793000e+01,-5.810340e-01
1.794000e+01,-5.750100e-01
1.795000e+01,-5.688961e-01
1.796000e+01,-5.626936e-01
1.797000e+01,-5.564036e-01
1.798000e+01,-5.500271e-01
1.799000e+01,-5.435654e-01
18,-5.370196e-01
1.801000e+01,-5.303907e-01
1.802000e+01,-5.236798e-01
1.803000e+01,-5.168880e-01
1.804000e+01,-5.100163e-01
1.805000e+01,-5.030658e-01
1.806000e+01,-4.960375e-01
1.807000e+01,-4.889323e-01
1.808000e+01,-4.817513e-01
1.809000e+01,-4.744955e-01
1.810000e+01,-4.671658e-01
1.811000e+01,-4.597634e-01
1.812000e+01,-4.522891e-01
1.813000e+01,-4.447440e-01
1.814000e+01,-4.371292e-01
1.815000e+01,-4.294457e-01
1.816000e+01,-4.216947e-01
1.817000e+01,-4.138772e-01
1.818000e+01,-4.059945e-01
1.819000e+01,-3.980477e-01
1.820000e+01,-3.900382e-01
1.821000e+01,-3.819671e-01
1.822000e+01,-3.738358e-01
1.823000e+01,-3.656457e-01
1.824000e+01,-3.573981e-01
1.825000e+01,-3.490945e-01
1.826000e+01,-3.407364e-01
1.827000e+01,-3.323252e-01
1.828000e+01,-3.238625e-01
1.829000e+01,-3.153499e-01
1.830000e+01,-3.067887e-01
1.831000e+01,-2.981807e-01
1.832000e+01,-2.895274e-01
1.833000e+01,-2.808304e-01
1.834000e+01,-2.720912e-01
1.835000e+01,-2.633114e-01
1.836000e+01,-2.544925e-01
1.837000e+01,-2.456361e-01
1.838000e+01,-2.367437e-01
1.839000e+01,-2.278167e-01
1.840000e+01,-2.188567e-01
1.841000e+01,-2.098651e-01
1.842000e+01,-2.008432e-01
1.843000e+01,-1.917925e-01
1.844000e+01,-1.827144e-01
1.845000e+01,-1.736103e-01
1.846000e+01,-1.644813e-01
1.847000e+01,-1.553290e-01
1.848000e+01,-1.461545e-01
1.849000e+01,-1.369592e-01
1.850000e+01,-1.277444e-01
1.851000e+01,-1.185114e-01
1.852000e+01,-1.092615e-01
1.853000e+01,-9.999596e-02
1.854000e+01,-9.071620e-02
1.855000e+01,-8.142353e-02
1.856000e+01,-7.211933e-02
1.857000e+01,-6.280499e-02
1.858000e+01,-5.348193e-02
1.859000e+01,-4.415161e-02
1.860000e+01,-3.481550e-02
1.861000e+01,-2.547510e-02
1.862000e+01,-1.613196e-02
1.863000e+01,-6.787623e-03
1.864000e+01,2.556317e-03
1.865000e+01,1.189825e-02
1.866000e+01,2.123656e-02
1.867000e+01,3.056961e-02
1.868000e+01,3.989573e-02
1.869000e+01,4.921327e-02
1.870000e+01,5.852058e-02
1.871000e+01,6.781599e-02
1.872000e+01,7.709786e-02
1.873000e+01,8.636455e-02
1.874000e+01,9.561443e-02
1.875000e+01,1.048459e-01
1.876000e+01,1.140574e-01
1.877000e+01,1.232474e-01
1.878000e+01,1.324143e-01
1.879000e+01,1.415567e-01
1.880000e+01,1.506730e-01
1.881000e+01,1.597619e-01
1.882000e+01,1.688220e-01
1.883000e+01,1.778519e-01
1.884000e+01,1.868502e-01
1.885000e+01,1.958157e-01
1.886000e+01,2.047470e-01
1.887000e+01,2.136430e-01
1.888000e+01,2.225022e-01
1.889000e+01,2.313235e-01
1.890000e+01,2.401057e-01
1.891000e+01,2.488474e-01
1.892000e+01,2.575476e-01
1.893000e+01,2.662049e-01
1.894000e+01,2.748181e-01
1.895000e+01,2.833860e-01
1.896000e+01,2.919072e-01
1.897000e+01,3.003806e-01
1.898000e+01,3.088048e-01
1.899000e+01,3.171784e-01
19,3.255003e-01
1.901000e+01,3.337689e-01
1.902000e+01,3.419830e-01
1.903000e+01,3.501411e-01
1.904000e+01,3.582419e-01
1.905000e+01,3.662840e-01
1.906000e+01,3.742659e-01
1.907000e+01,3.821863e-01
1.908000e+01,3.900437e-01
1.909000e+01,3.978367e-01
1.910000e+01,4.055640e-01
1.911000e+01,4.132242e-01
1.912000e+01,4.208158e-01
1.913000e+01,4.283377e-01
1.914000e+01,4.357884e-01
1.915000e+01,4.431667e-01
1.916000e+01,4.504714e-01
1.917000e+01,4.577012e-01
1.918000e+01,4.648550e-01
1.919000e+01,4.719317e-01
1.920000e+01,4.789301e-01
1.921000e+01,4.858492e-01
1.922000e+01,4.926879e-01
1.923000e+01,4.994453e-01
1.924000e+01,5.061205e-01
1.925000e+01,5.127125e-01
1.926000e+01,5.192204e-01
1.927000e+01,5.256433e-01
1.928000e+01,5.319804e-01
1.929000e+01,5.382309e-01
1.930000e+01,5.443939e-01
1.931000e+01,5.504687e-01
1.932000e+01,5.564543e-01
1.933000e+01,5.623500e-01
1.934000e+01,5.681550e-01
1.935000e+01,5.738685e-01
1.936000e+01,5.794896e-01
1.937000e+01,5.850176e-01
1.938000e+01,5.904515e-01
1.939000e+01,5.957906e-01
1.940000e+01,6.010339e-01
1.941000e+01,6.061807e-01
1.942000e+01,6.112299e-01
1.943000e+01,6.161809e-01
1.944000e+01,6.210326e-01
1.945000e+01,6.257842e-01
1.946000e+01,6.304349e-01
1.947000e+01,6.349837e-01
1.948000e+01,6.394298e-01
1.949000e+01,6.437724e-01
1.950000e+01,6.480107e-01
1.951000e+01,6.521438e-01
1.952000e+01,6.561711e-01
1.953000e+01,6.600917e-01
1.954000e+01,6.639050e-01
1.955000e+01,6.676103e-01
1.956000e+01,6.712070e-01
1.957000e+01,6.746944e-01
1.958000e+01,6.780722e-01
1.959000e+01,6.813397e-01
1.960000e+01,6.844965e-01
1.961000e+01,6.875423e-01
1.962000e+01,6.904765e-01
1.963000e+01,6.932989e-01
1.964000e+01,6.960091e-01
1.965000e+01,6.986070e-01
1.966000e+01,7.010921e-01
1.967000e+01,7.034644e-01
1.968000e+01,7.057236e-01
1.969000e+01,7.078695e-01
1.970000e+01,7.099019e-01
1.971000e+01,7.118207e-01
1.972000e+01,7.136257e-01
1.973000e+01,7.153168e-01
1.974000e+01,7.168938e-01
1.975000e+01,7.183566e-01
1.976000e+01,7.197049e-01
1.977000e+01,7.209387e-01
1.978000e+01,7.220577e-01
1.979000e+01,7.230619e-01
1.980000e+01,7.239509e-01
1.981000e+01,7.247247e-01
1.982000e+01,7.253831e-01
1.983000e+01,7.259258e-01
1.984000e+01,7.263527e-01
1.985000e+01,7.266637e-01
1.986000e+01,7.268585e-01
1.987000e+01,7.269371e-01
1.988000e+01,7.268993e-01
1.989000e+01,7.267450e-01
1.990000e+01,7.264741e-01
1.991000e+01,7.260866e-01
1.992000e+01,7.255825e-01
1.993000e+01,7.249617e-01
1.994000e+01,7.242244e-01
1.995000e+01,7.233706e-01
1.996000e+01,7.224004e-01
1.997000e+01,7.213140e-01
1.998000e+01,7.201117e-01
1.999000e+01,7.187936e-01
20,7.173602e-01
2.001000e+01,7.158116e-01
2.002000e+01,7.141483e-01
2.003000e+01,7.123707e-01
2.004000e+01,7.104792e-01
2.005000e+01,7.084742e-01
2.006000e+01,7.063563e-01
2.007000e+01,7.041260e-01
2.008000e+01,7.017837e-01
2.009000e+01,6.993301e-01
2.010000e+01,6.967656e-01
2.011000e+01,6.940908e-01
2.012000e+01,6.913063e-01
2.013000e+01,6.884126e-01
2.014000e+01,6.854103e-01
2.015000e+01,6.822999e-01
2.016000e+01,6.790820e-01
2.017000e+01,6.757572e-01
2.018000e+01,6.723259e-01
2.019000e+01,6.687887e-01
2.020000e+01,6.651462e-01
2.021000e+01,6.613989e-01
2.022000e+01,6.575472e-01
2.023000e+01,6.535918e-01
2.024000e+01,6.495332e-01
2.025000e+01,6.453719e-01
2.026000e+01,6.411085e-01
2.027000e+01,6.367436e-01
2.028000e+01,6.322777e-01
2.029000e+01,6.277115e-01
2.030000e+01,6.230456e-01
2.031000e+01,6.182806e-01
2.032000e+01,6.134174e-01
2.033000e+01,6.084565e-01
2.034000e+01,6.033988e-01
2.035000e+01,5.982450e-01
2.036000e+01,5.929961e-01
2.037000e+01,5.876527e-01
2.038000e+01,5.822160e-01
2.039000e+01,5.766868e-01
2.040000e+01,5.710660e-01
2.041000e+01,5.653547e-01
2.042000e+01,5.595539e-01
2.043000e+01,5.536648e-01
2.044000e+01,5.476882e-01
2.045000e+01,5.416254e-01
2.046000e+01,5.354776e-01
2.047000e+01,5.292457e-01
2.048000e+01,5.229310e-01
2.049000e+01,5.165346e-01
2.050000e+01,5.100577e-01
2.051000e+01,5.035013e-01
2.052000e+01,4.968668e-01
2.053000e+01,4.901552e-01
2.054000e+01,4.833676e-01
2.055000e+01,4.765052e-01
2.056000e+01,4.695691e-01
2.057000e+01,4.625604e-01
2.058000e+01,4.554803e-01
2.059000e+01,4.483298e-01
2.060000e+01,4.411100e-01
2.061000e+01,4.338220e-01
2.062000e+01,4.264669e-01
2.063000e+01,4.190458e-01
2.064000e+01,4.115597e-01
2.065000e+01,4.040097e-01
2.066000e+01,3.963970e-01
2.067000e+01,3.887227e-01
2.068000e+01,3.809878e-01
2.069000e+01,3.731935e-01
2.070000e+01,3.653411e-01
2.071000e+01,3.574315e-01
2.072000e+01,3.494662e-01
2.073000e+01,3.414462e-01
2.074000e+01,3.333729e-01
2.075000e+01,3.252476e-01
2.076000e+01,3.170715e-01
2.077000e+01,3.088460e-01
2.078000e+01,3.005725e-01
2.079000e+01,2.922524e-01
2.080000e+01,2.838870e-01
2.081000e+01,2.754779e-01
2.082000e+01,2.670265e-01
2.083000e+01,2.585342e-01
2.084000e+01,2.500025e-01
2.085000e+01,2.414330e-01
2.086000e+01,2.328272e-01
2.087000e+01,2.241865e-01
2.088000e+01,2.155124e-01
2.089000e+01,2.068065e-01
2.090000e+01,1.980702e-01
2.091000e+01,1.893051e-01
2.092000e+01,1.805126e-01
2.093000e+01,1.716941e-01
2.094000e+01,1.628511e-01
2.095000e+01,1.539850e-01
2.096000e+01,1.450973e-01
2.097000e+01,1.361894e-01
2.098000e+01,1.272626e-01
2.099000e+01,1.183182e-01
21,1.093577e-01
2.101000e+01,1.003825e-01
2.102000e+01,9.139370e-02
2.103000e+01,8.239281e-02
2.104000e+01,7.338111e-02
2.105000e+01,6.435993e-02
2.106000e+01,5.533060e-02
2.107000e+01,4.629445e-02
2.108000e+01,3.725281e-02
2.109000e+01,2.820706e-02
2.110000e+01,1.915853e-02
2.111000e+01,1.010862e-02
2.112000e+01,1.058723e-03
2.113000e+01,-7.989759e-03
2.114000e+01,-1.703540e-02
2.115000e+01,-2.607674e-02
2.116000e+01,-3.511233e-02
2.117000e+01,-4.414068e-02
2.118000e+01,-5.316030e-02
2.119000e+01,-6.216968e-02
2.120000e+01,-7.116730e-02
2.121000e+01,-8.015163e-02
2.122000e+01,-8.912113e-02
2.123000e+01,-9.807426e-02
2.124000e+01,-1.070095e-01
2.125000e+01,-1.159253e-01
2.126000e+01,-1.248200e-01
2.127000e+01,-1.336923e-01
2.128000e+01,-1.425406e-01
2.129000e+01,-1.513633e-01
2.130000e+01,-1.601591e-01
2.131000e+01,-1.689264e-01
2.132000e+01,-1.776638e-01
2.133000e+01,-1.863699e-01
2.134000e+01,-1.950432e-01
2.135000e+01,-2.036825e-01
2.136000e+01,-2.122863e-01
2.137000e+01,-2.208534e-01
2.138000e+01,-2.293824e-01
2.139000e+01,-2.378721e-01
2.140000e+01,-2.463212e-01
2.141000e+01,-2.547284e-01
2.142000e+01,-2.630925e-01
2.143000e+01,-2.714123e-01
2.144000e+01,-2.796866e-01
2.145000e+01,-2.879142e-01
2.146000e+01,-2.960939e-01
2.147000e+01,-3.042245e-01
2.148000e+01,-3.123048e-01
2.149000e+01,-3.203335e-01
2.150000e+01,-3.283096e-01
2.151000e+01,-3.362317e-01
2.152000e+01,-3.440987e-01
2.153000e+01,-3.519094e-01
2.154000e+01,-3.596625e-01
2.155000e+01,-3.673567e-01
2.156000e+01,-3.749908e-01
2.157000e+01,-3.825637e-01
2.158000e+01,-3.900739e-01
2.159000e+01,-3.975203e-01
2.160000e+01,-4.049016e-01
2.161000e+01,-4.122165e-01
2.162000e+01,-4.194638e-01
2.163000e+01,-4.266422e-01
2.164000e+01,-4.337504e-01
2.165000e+01,-4.407874e-01
2.166000e+01,-4.477518e-01
2.167000e+01,-4.546425e-01
2.168000e+01,-4.614582e-01
2.169000e+01,-4.681979e-01
2.170000e+01,-4.748605e-01
2.171000e+01,-4.814448e-01
2.172000e+01,-4.879497e-01
2.173000e+01,-4.943743e-01
2.174000e+01,-5.007176e-01
2.175000e+01,-5.069785e-01
2.176000e+01,-5.131562e-01
2.177000e+01,-5.192496e-01
2.178000e+01,-5.252580e-01
2.179000e+01,-5.311804e-01
2.180000e+01,-5.370161e-01
2.181000e+01,-5.427642e-01
2.182000e+01,-5.484239e-01
2.183000e+01,-5.539944e-01
2.184000e+01,-5.594750e-01
2.185000e+01,-5.648649e-01
2.186000e+01,-5.701634e-01
2.187000e+01,-5.753697e-01
2.188000e+01,-5.804831e-01
2.189000e+01,-5.855029e-01
2.190000e+01,-5.904284e-01
2.191000e+01,-5.952587e-01
2.192000e+01,-5.999933e-01
2.193000e+01,-6.046313e-01
2.194000e+01,-6.091721e-01
2.195000e+01,-6.136148e-01
2.196000e+01,-6.179589e-01
2.197000e+01,-6.222035e-01
2.198000e+01,-6.263479e-01
2.199000e+01,-6.303914e-01
22,-6.343333e-01
2.201000e+01,-6.381730e-01
2.202000e+01,-6.419096e-01
2.203000e+01,-6.455426e-01
2.204000e+01,-6.490713e-01
2.205000e+01,-6.524950e-01
2.206000e+01,-6.558132e-01
2.207000e+01,-6.590252e-01
2.208000e+01,-6.621305e-01
2.209000e+01,-6.651286e-01
2.210000e+01,-6.680190e-01
2.211000e+01,-6.708011e-01
2.212000e+01,-6.734747e-01
2.213000e+01,-6.760392e-01
2.214000e+01,-6.784944e-01
2.215000e+01,-6.808398e-01
2.216000e+01,-6.830752e-01
2.217000e+01,-6.852004e-01
2.218000e+01,-6.872150e-01
2.219000e+01,-6.891188e-01
2.220000e+01,-6.909118e-01
2.221000e+01,-6.925936e-01
2.222000e+01,-6.941642e-01
2.223000e+01,-6.956235e-01
2.224000e+01,-6.969713e-01
2.225000e+01,-6.982075e-01
2.226000e+01,-6.993321e-01
2.227000e+01,-7.003449e-01
2.228000e+01,-7.012459e-01
2.229000e+01,-7.020351e-01
2.230000e+01,-7.027123e-01
2.231000e+01,-7.032776e-01
2.232000e+01,-7.037308e-01
2.233000e+01,-7.040719e-01
2.234000e+01,-7.043009e-01
2.235000e+01,-7.044177e-01
2.236000e+01,-7.044222e-01
2.237000e+01,-7.043145e-01
2.238000e+01,-7.040945e-01
2.239000e+01,-7.037622e-01
2.240000e+01,-7.033176e-01
2.241000e+01,-7.027606e-01
2.242000e+01,-7.020914e-01
2.243000e+01,-7.013099e-01
2.244000e+01,-7.004162e-01
2.245000e+01,-6.994104e-01
2.246000e+01,-6.982926e-01
2.247000e+01,-6.970630e-01
2.248000e+01,-6.957217e-01
2.249000e+01,-6.942689e-01
2.250000e+01,-6.927048e-01
2.251000e+01,-6.910298e-01
2.252000e+01,-6.892441e-01
2.253000e+01,-6.873480e-01
2.254000e+01,-6.853419e-01
2.255000e+01,-6.832262e-01
2.256000e+01,-6.810013e-01
2.257000e+01,-6.786677e-01
2.258000e+01,-6.762258e-01
2.259000e+01,-6.736762e-01
2.260000e+01,-6.710193e-01
2.261000e+01,-6.682557e-01
2.262000e+01,-6.653859e-01
2.263000e+01,-6.624106e-01
2.264000e+01,-6.593304e-01
2.265000e+01,-6.561457e-01
2.266000e+01,-6.528573e-01
2.267000e+01,-6.494658e-01
2.268000e+01,-6.459717e-01
2.269000e+01,-6.423757e-01
2.270000e+01,-6.386784e-01
2.271000e+01,-6.348804e-01
2.272000e+01,-6.309824e-01
2.273000e+01,-6.269850e-01
2.274000e+01,-6.228888e-01
2.275000e+01,-6.186944e-01
2.276000e+01,-6.144026e-01
2.277000e+01,-6.100138e-01
2.278000e+01,-6.055289e-01
2.279000e+01,-6.009484e-01
2.280000e+01,-5.962730e-01
2.281000e+01,-5.915035e-01
2.282000e+01,-5.866404e-01
2.283000e+01,-5.816845e-01
2.284000e+01,-5.766366e-01
2.285000e+01,-5.714974e-01
2.286000e+01,-5.662676e-01
2.287000e+01,-5.609482e-01
2.288000e+01,-5.555399e-01
2.289000e+01,-5.500435e-01
2.290000e+01,-5.444600e-01
2.291000e+01,-5.387903e-01
2.292000e+01,-5.330353e-01
2.293000e+01,-5.271960e-01
2.294000e+01,-5.212734e-01
2.295000e+01,-5.152685e-01
2.296000e+01,-5.091823e-01
2.297000e+01,-5.030159e-01
2.298000e+01,-4.967704e-01
2.299000e+01,-4.904469e-01
23,-4.840465e-01
2.301000e+01,-4.775703e-01
2.302000e+01,-4.710195e-01
2.303000e+01,-4.643952e-01
2.304000e+01,-4.576986e-01
2.305000e+01,-4.509309e-01
2.306000e+01,-4.440931e-01
2.307000e+01,-4.371864e-01
2.308000e+01,-4.302121e-01
2.309000e+01,-4.231713e-01
2.310000e+01,-4.160650e-01
2.311000e+01,-4.088945e-01
2.312000e+01,-4.016610e-01
2.313000e+01,-3.943655e-01
2.314000e+01,-3.870092e-01
2.315000e+01,-3.795932e-01
2.316000e+01,-3.721187e-01
2.317000e+01,-3.645868e-01
2.318000e+01,-3.569987e-01
2.319000e+01,-3.493555e-01
2.320000e+01,-3.416583e-01
2.321000e+01,-3.339084e-01
2.322000e+01,-3.261068e-01
2.323000e+01,-3.182549e-01
2.324000e+01,-3.103537e-01
2.325000e+01,-3.024044e-01
2.326000e+01,-2.944084e-01
2.327000e+01,-2.863669e-01
2.328000e+01,-2.782811e-01
2.329000e+01,-2.701524e-01
2.330000e+01,-2.619819e-01
2.331000e+01,-2.537711e-01
2.332000e+01,-2.455214e-01
2.333000e+01,-2.372340e-01
2.334000e+01,-2.289103e-01
2.335000e+01,-2.205518e-01
2.336000e+01,-2.121598e-01
2.337000e+01,-2.037358e-01
2.338000e+01,-1.952813e-01
2.339000e+01,-1.867975e-01
2.340000e+01,-1.782861e-01
2.341000e+01,-1.697484e-01
2.342000e+01,-1.611859e-01
2.343000e+01,-1.526001e-01
2.344000e+01,-1.439923e-01
2.345000e+01,-1.353640e-01
2.346000e+01,-1.267167e-01
2.347000e+01,-1.180518e-01
2.348000e+01,-1.093707e-01
2.349000e+01,-1.006748e-01
2.350000e+01,-9.196541e-02
2.351000e+01,-8.324404e-02
2.352000e+01,-7.451201e-02
2.353000e+01,-6.577068e-02
2.354000e+01,-5.702141e-02
2.355000e+01,-4.826554e-02
2.356000e+01,-3.950441e-02
2.357000e+01,-3.073934e-02
2.358000e+01,-2.197167e-02
2.359000e+01,-1.320272e-02
2.360000e+01,-4.433817e-03
2.361000e+01,4.333717e-03
2.362000e+01,1.309855e-02
2.363000e+01,2.185935e-02
2.364000e+01,3.061477e-02
2.365000e+01,3.936347e-02
2.366000e+01,4.810408e-02
2.367000e+01,5.683525e-02
2.368000e+01,6.555559e-02
2.369000e+01,7.426372e-02
2.370000e+01,8.295824e-02
2.371000e+01,9.163775e-02
2.372000e+01,1.003008e-01
2.373000e+01,1.089461e-01
2.374000e+01,1.175720e-01
2.375000e+01,1.261772e-01
2.376000e+01,1.347603e-01
2.377000e+01,1.433198e-01
2.378000e+01,1.518542e-01
2.379000e+01,1.603622e-01
2.380000e+01,1.688423e-01
2.381000e+01,1.772931e-01
2.382000e+01,1.857131e-01
2.383000e+01,1.941010e-01
2.384000e+01,2.024554e-01
2.385000e+01,2.107749e-01
2.386000e+01,2.190582e-01
2.387000e+01,2.273038e-01
2.388000e+01,2.355106e-01
2.389000e+01,2.436771e-01
2.390000e+01,2.518022e-01
2.391000e+01,2.598845e-01
2.392000e+01,2.679228e-01
2.393000e+01,2.759158e-01
2.394000e+01,2.838624e-01
2.395000e+01,2.917613e-01
2.396000e+01,2.996114e-01
2.397000e+01,3.074115e-01
2.398000e+01,3.151604e-01
2.399000e+01,3.228570e-01
24,3.305001e-01
2.401000e+01,3.380886e-01
2.402000e+01,3.456213e-01
2.403000e+01,3.530972e-01
2.404000e+01,3.605150e-01
2.405000e+01,3.678737e-01
2.406000e+01,3.751722e-01
2.407000e+01,3.824092e-01
2.408000e+01,3.895836e-01
2.409000e+01,3.966944e-01
2.410000e+01,4.037404e-01
2.411000e+01,4.107203e-01
2.412000e+01,4.176332e-01
2.413000e+01,4.244779e-01
2.414000e+01,4.312532e-01
2.415000e+01,4.379580e-01
2.416000e+01,4.445911e-01
2.417000e+01,4.511516e-01
2.418000e+01,4.576382e-01
2.419000e+01,4.640499e-01
2.420000e+01,4.703856e-01
2.421000e+01,4.766443e-01
2.422000e+01,4.828248e-01
2.423000e+01,4.889263e-01
2.424000e+01,4.949476e-01
2.425000e+01,5.008878e-01
2.426000e+01,5.067460e-01
2.427000e+01,5.125212e-01
2.428000e+01,5.182125e-01
2.429000e+01,5.238191e-01
2.430000e+01,5.293400e-01
2.431000e+01,5.347746e-01
2.432000e+01,5.401218e-01
2.433000e+01,5.453810e-01
2.434000e+01,5.505514e-01
2.435000e+01,5.556323e-01
2.436000e+01,5.606229e-01
2.437000e+01,5.655226e-01
2.438000e+01,5.703305e-01
2.439000e+01,5.750462e-01
2.440000e+01,5.796688e-01
2.441000e+01,5.841977e-01
2.442000e+01,5.886324e-01
2.443000e+01,5.929720e-01
2.444000e+01,5.972162e-01
2.445000e+01,6.013641e-01
2.446000e+01,6.054151e-01
2.447000e+01,6.093688e-01
2.448000e+01,6.132243e-01
2.449000e+01,6.169813e-01
2.450000e+01,6.206389e-01
2.451000e+01,6.241967e-01
2.452000e+01,6.276541e-01
2.453000e+01,6.310104e-01
2.454000e+01,6.342652e-01
2.455000e+01,6.374178e-01
2.456000e+01,6.404677e-01
2.457000e+01,6.434144e-01
2.458000e+01,6.462574e-01
2.459000e+01,6.489962e-01
2.460000e+01,6.516302e-01
2.461000e+01,6.541591e-01
2.462000e+01,6.565825e-01
2.463000e+01,6.588999e-01
2.464000e+01,6.611109e-01
2.465000e+01,6.632152e-01
2.466000e+01,6.652125e-01
2.467000e+01,6.671025e-01
2.468000e+01,6.688848e-01
2.469000e+01,6.705594e-01
2.470000e+01,6.721259e-01
2.471000e+01,6.735841e-01
2.472000e+01,6.749340e-01
2.473000e+01,6.761754e-01
2.474000e+01,6.773081e-01
2.475000e+01,6.783321e-01
2.476000e+01,6.792472e-01
2.477000e+01,6.800535e-01
2.478000e+01,6.807509e-01
2.479000e+01,6.813394e-01
2.480000e+01,6.818190e-01
2.481000e+01,6.821896e-01
2.482000e+01,6.824513e-01
2.483000e+01,6.826042e-01
2.484000e+01,6.826481e-01
2.485000e+01,6.825833e-01
2.486000e+01,6.824097e-01
2.487000e+01,6.821273e-01
2.488000e+01,6.817363e-01
2.489000e+01,6.812368e-01
2.490000e+01,6.806287e-01
2.491000e+01,6.799121e-01
2.492000e+01,6.790873e-01
2.493000e+01,6.781542e-01
2.494000e+01,6.771130e-01
2.495000e+01,6.759639e-01
2.496000e+01,6.747069e-01
2.497000e+01,6.733423e-01
2.498000e+01,6.718702e-01
2.499000e+01,6.702908e-01
25,6.686044e-01
2.501000e+01,6.668112e-01
2.502000e+01,6.649114e-01
2.503000e+01,6.629055e-01
2.504000e+01,6.607936e-01
2.505000e+01,6.585762e-01
2.506000e+01,6.562537e-01
2.507000e+01,6.538263e-01
2.508000e+01,6.512947e-01
2.509000e+01,6.486591e-01
2.510000e+01,6.459202e-01
2.511000e+01,6.430783e-01
2.512000e+01,6.401341e-01
2.513000e+01,6.370881e-01
2.514000e+01,6.339408e-01
2.515000e+01,6.306929e-01
2.516000e+01,6.273449e-01
2.517000e+01,6.238975e-01
2.518000e+01,6.203513e-01
2.519000e+01,6.167069e-01
2.520000e+01,6.129651e-01
2.521000e+01,6.091264e-01
2.522000e+01,6.051916e-01
2.523000e+01,6.011613e-01
2.524000e+01,5.970362e-01
2.525000e+01,5.928171e-01
2.526000e+01,5.885046e-01
2.527000e+01,5.840993e-01
2.528000e+01,5.796021e-01
2.529000e+01,5.750137e-01
2.530000e+01,5.703347e-01
2.531000e+01,5.655659e-01
2.532000e+01,5.607080e-01
2.533000e+01,5.557618e-01
2.534000e+01,5.507281e-01
2.535000e+01,5.456075e-01
2.536000e+01,5.404009e-01
2.537000e+01,5.351091e-01
2.538000e+01,5.297329e-01
2.539000e+01,5.242731e-01
2.540000e+01,5.187306e-01
2.541000e+01,5.131062e-01
2.542000e+01,5.074009e-01
2.543000e+01,5.016154e-01
2.544000e+01,4.957509e-01
2.545000e+01,4.898082e-01
2.546000e+01,4.837882e-01
2.547000e+01,4.776921e-01
2.548000e+01,4.715208e-01
2.549000e+01,4.652753e-01
2.550000e+01,4.589567e-01
2.551000e+01,4.525661e-01
2.552000e+01,4.461045e-01
2.553000e+01,4.395731e-01
