t1sc,d1sc
2.002000e+01,2.746530e-01
2.003000e+01,2.709236e-01
2.004000e+01,2.671528e-01
2.005000e+01,2.633416e-01
2.006000e+01,2.594908e-01
2.007000e+01,2.556015e-01
2.008000e+01,2.516743e-01
2.009000e+01,2.477101e-01
2.010000e+01,2.437097e-01
2.011000e+01,2.396736e-01
2.012000e+01,2.356026e-01
2.013000e+01,2.314971e-01
2.014000e+01,2.273577e-01
2.015000e+01,2.231849e-01
2.016000e+01,2.189791e-01
2.017000e+01,2.147406e-01
2.018000e+01,2.104699e-01
2.019000e+01,2.061673e-01
2.020000e+01,2.018331e-01
2.021000e+01,1.974677e-01
2.022000e+01,1.930713e-01
2.023000e+01,1.886443e-01
2.024000e+01,1.841872e-01
2.025000e+01,1.797003e-01
2.026000e+01,1.751840e-01
2.027000e+01,1.706390e-01
2.028000e+01,1.660657e-01
2.029000e+01,1.614648e-01
2.030000e+01,1.568369e-01
2.031000e+01,1.521828e-01
2.032000e+01,1.475033e-01
2.033000e+01,1.427993e-01
2.034000e+01,1.380717e-01
2.035000e+01,1.333215e-01
2.036000e+01,1.285497e-01
2.037000e+01,1.237574e-01
2.038000e+01,1.189456e-01
2.039000e+01,1.141155e-01
2.040000e+01,1.092683e-01
2.041000e+01,1.044050e-01
2.042000e+01,9.952687e-02
2.043000e+01,9.463494e-02
2.044000e+01,8.973033e-02
2.045000e+01,8.481413e-02
2.046000e+01,7.988735e-02
2.047000e+01,7.495100e-02
2.048000e+01,7.000599e-02
2.049000e+01,6.505323e-02
2.050000e+01,6.009353e-02
2.051000e+01,5.512767e-02
2.052000e+01,5.015637e-02
2.053000e+01,4.518029e-02
2.054000e+01,4.020004e-02
2.055000e+01,3.521619e-02
2.056000e+01,3.022928e-02
2.057000e+01,2.523979e-02
2.058000e+01,2.024820e-02
2.059000e+01,1.525497e-02
2.060000e+01,1.026055e-02
2.061000e+01,5.265385e-03
2.062000e+01,2.699364e-04
2.063000e+01,-4.725314e-03
2.064000e+01,-9.719859e-03
2.065000e+01,-1.471316e-02
2.066000e+01,-1.970462e-02
2.067000e+01,-2.469363e-02
2.068000e+01,-2.967950e-02
2.069000e+01,-3.466151e-02
2.070000e+01,-3.963885e-02
2.071000e+01,-4.461070e-02
2.072000e+01,-4.957616e-02
2.073000e+01,-5.453429e-02
2.074000e+01,-5.948410e-02
2.075000e+01,-6.442455e-02
2.076000e+01,-6.935460e-02
2.077000e+01,-7.427314e-02
2.078000e+01,-7.917907e-02
2.079000e+01,-8.407127e-02
2.080000e+01,-8.894862e-02
2.081000e+01,-9.381001e-02
2.082000e+01,-9.865436e-02
2.083000e+01,-1.034806e-01
2.084000e+01,-1.082876e-01
2.085000e+01,-1.130745e-01
2.086000e+01,-1.178404e-01
2.087000e+01,-1.225841e-01
2.088000e+01,-1.273051e-01
2.089000e+01,-1.320024e-01
2.090000e+01,-1.366753e-01
2.091000e+01,-1.413232e-01
2.092000e+01,-1.459454e-01
2.093000e+01,-1.505414e-01
2.094000e+01,-1.551106e-01
2.095000e+01,-1.596526e-01
2.096000e+01,-1.641670e-01
2.097000e+01,-1.686532e-01
2.098000e+01,-1.731110e-01
2.099000e+01,-1.775399e-01
21,-1.819396e-01
2.101000e+01,-1.863097e-01
2.102000e+01,-1.906498e-01
2.103000e+01,-1.949596e-01
2.104000e+01,-1.992384e-01
2.105000e+01,-2.034860e-01
2.106000e+01,-2.077018e-01
2.107000e+01,-2.118852e-01
2.108000e+01,-2.160357e-01
2.109000e+01,-2.201526e-01
2.110000e+01,-2.242352e-01
2.111000e+01,-2.282828e-01
2.112000e+01,-2.322947e-01
2.113000e+01,-2.362699e-01
2.114000e+01,-2.402077e-01
2.115000e+01,-2.441072e-01
2.116000e+01,-2.479675e-01
2.117000e+01,-2.517877e-01
2.118000e+01,-2.555669e-01
2.119000e+01,-2.593041e-01
2.120000e+01,-2.629985e-01
2.121000e+01,-2.666491e-01
2.122000e+01,-2.702551e-01
2.123000e+01,-2.738158e-01
2.124000e+01,-2.773302e-01
2.125000e+01,-2.807978e-01
2.126000e+01,-2.842177e-01
2.127000e+01,-2.875894e-01
2.128000e+01,-2.909122e-01
2.129000e+01,-2.941858e-01
2.130000e+01,-2.974095e-01
2.131000e+01,-3.005831e-01
2.132000e+01,-3.037062e-01
2.133000e+01,-3.067784e-01
2.134000e+01,-3.097996e-01
2.135000e+01,-3.127695e-01
2.136000e+01,-3.156879e-01
2.137000e+01,-3.185548e-01
2.138000e+01,-3.213698e-01
2.139000e+01,-3.241330e-01
2.140000e+01,-3.268442e-01
2.141000e+01,-3.295032e-01
2.142000e+01,-3.321100e-01
2.143000e+01,-3.346642e-01
2.144000e+01,-3.371659e-01
2.145000e+01,-3.396146e-01
2.146000e+01,-3.420102e-01
2.147000e+01,-3.443524e-01
2.148000e+01,-3.466408e-01
2.149000e+01,-3.488750e-01
2.150000e+01,-3.510547e-01
2.151000e+01,-3.531793e-01
2.152000e+01,-3.552484e-01
2.153000e+01,-3.572615e-01
2.154000e+01,-3.592180e-01
2.155000e+01,-3.611173e-01
2.156000e+01,-3.629590e-01
2.157000e+01,-3.647424e-01
2.158000e+01,-3.664669e-01
2.159000e+01,-3.681320e-01
2.160000e+01,-3.697371e-01
2.161000e+01,-3.712818e-01
2.162000e+01,-3.727656e-01
2.163000e+01,-3.741880e-01
2.164000e+01,-3.755486e-01
2.165000e+01,-3.768471e-01
2.166000e+01,-3.780832e-01
2.167000e+01,-3.792567e-01
2.168000e+01,-3.803674e-01
2.169000e+01,-3.814152e-01
2.170000e+01,-3.824000e-01
2.171000e+01,-3.833218e-01
2.172000e+01,-3.841807e-01
2.173000e+01,-3.849768e-01
2.174000e+01,-3.857101e-01
2.175000e+01,-3.863809e-01
2.176000e+01,-3.869893e-01
2.177000e+01,-3.875355e-01
2.178000e+01,-3.880198e-01
2.179000e+01,-3.884423e-01
2.180000e+01,-3.888034e-01
2.181000e+01,-3.891031e-01
2.182000e+01,-3.893418e-01
2.183000e+01,-3.895195e-01
2.184000e+01,-3.896364e-01
2.185000e+01,-3.896927e-01
2.186000e+01,-3.896883e-01
2.187000e+01,-3.896235e-01
2.188000e+01,-3.894980e-01
2.189000e+01,-3.893120e-01
2.190000e+01,-3.890654e-01
2.191000e+01,-3.887580e-01
2.192000e+01,-3.883898e-01
2.193000e+01,-3.879606e-01
2.194000e+01,-3.874703e-01
2.195000e+01,-3.869186e-01
2.196000e+01,-3.863055e-01
2.197000e+01,-3.856307e-01
2.198000e+01,-3.848940e-01
2.199000e+01,-3.840955e-01
22,-3.832349e-01
2.201000e+01,-3.823121e-01
2.202000e+01,-3.813272e-01
2.203000e+01,-3.802801e-01
2.204000e+01,-3.791708e-01
2.205000e+01,-3.779995e-01
2.206000e+01,-3.767663e-01
2.207000e+01,-3.754715e-01
2.208000e+01,-3.741152e-01
2.209000e+01,-3.726978e-01
2.210000e+01,-3.712197e-01
2.211000e+01,-3.696812e-01
2.212000e+01,-3.680829e-01
2.213000e+01,-3.664251e-01
2.214000e+01,-3.647085e-01
2.215000e+01,-3.629336e-01
2.216000e+01,-3.611009e-01
2.217000e+01,-3.592111e-01
2.218000e+01,-3.572647e-01
2.219000e+01,-3.552623e-01
2.220000e+01,-3.532044e-01
2.221000e+01,-3.510917e-01
2.222000e+01,-3.489247e-01
2.223000e+01,-3.467039e-01
2.224000e+01,-3.444297e-01
2.225000e+01,-3.421026e-01
2.226000e+01,-3.397231e-01
2.227000e+01,-3.372915e-01
2.228000e+01,-3.348082e-01
2.229000e+01,-3.322735e-01
2.230000e+01,-3.296876e-01
2.231000e+01,-3.270509e-01
2.232000e+01,-3.243635e-01
2.233000e+01,-3.216257e-01
2.234000e+01,-3.188377e-01
2.235000e+01,-3.159997e-01
2.236000e+01,-3.131118e-01
2.237000e+01,-3.101744e-01
2.238000e+01,-3.071876e-01
2.239000e+01,-3.041517e-01
2.240000e+01,-3.010670e-01
2.241000e+01,-2.979337e-01
2.242000e+01,-2.947522e-01
