t1,d1,v1,u,u_max
2.194E+01,2.463036E-03,-6.649387E-03,0,6.045175E-03
2.195E+01,2.395316E-03,-6.890592E-03,0,5.288294E-03
2.196E+01,2.325316E-03,-7.104336E-03,0,4.5555E-03
2.197E+01,2.253336E-03,-7.286115E-03,0,3.854923E-03
2.198E+01,2.179713E-03,-7.432234E-03,0,3.193814E-03
2.199E+01,2.104819E-03,-7.539899E-03,0,2.578373E-03
22,2.029049E-03,-7.60729E-03,0,2.013587E-03
2.201E+01,1.952811E-03,-7.633601E-03,0,1.503111E-03
2.202E+01,1.876514E-03,-7.61906E-03,0,1.049181E-03
2.203E+01,1.800561E-03,-7.564915E-03,0,6.52563E-04
2.204E+01,1.72534E-03,-7.473404E-03,0,3.125354E-04
2.205E+01,1.651208E-03,-7.347692E-03,0,2.691947E-05
2.206E+01,1.578487E-03,-7.191785E-03,0,-2.078614E-04
2.207E+01,1.507457E-03,-7.010428E-03,0,-3.966827E-04
2.208E+01,1.438345E-03,-6.808976E-03,0,-5.455879E-04
2.209E+01,1.371325E-03,-6.59326E-03,0,-6.616281E-04
2.21E+01,1.306507E-03,-6.369431E-03,0,-7.526756E-04
2.211E+01,1.243942E-03,-6.143803E-03,0,-8.272176E-04
2.212E+01,1.183616E-03,-5.922691E-03,0,-8.941348E-04
2.213E+01,1.125453E-03,-5.712246E-03,0,-9.624702E-04
2.214E+01,1.069316E-03,-5.518302E-03,0,-1.041195E-03
2.215E+01,1.015014E-03,-5.346221E-03,0,-1.138976E-03
2.216E+01,9.623028E-04,-5.200764E-03,0,-1.263953E-03
2.217E+01,9.108962E-04,-5.085965E-03,0,-1.42353E-03
2.218E+01,8.604705E-04,-5.005032E-03,0,-1.624185E-03
2.219E+01,8.106749E-04,-4.960266E-03,0,-1.871307E-03
2.22E+01,7.6114E-04,-4.953008E-03,0,-2.169055E-03
2.221E+01,7.114884E-04,-4.983603E-03,0,-2.520258E-03
2.222E+01,6.613439E-04,-5.051397E-03,0,-2.926344E-03
2.223E+01,6.103418E-04,-5.154758E-03,0,-3.387303E-03
2.224E+01,5.581386E-04,-5.291117E-03,0,-3.901694E-03
2.225E+01,5.044208E-04,-5.457042E-03,0,-4.466685E-03
2.226E+01,4.489132E-04,-5.648326E-03,0,-5.078122E-03
2.227E+01,3.91386E-04,-5.860096E-03,0,-5.730649E-03
2.228E+01,3.31661E-04,-6.086943E-03,0,-6.417838E-03
2.229E+01,2.696162E-04,-6.323062E-03,0,-7.132361E-03
2.23E+01,2.05189E-04,-6.562403E-03,0,-7.866178E-03
2.231E+01,1.383779E-04,-6.798823E-03,0,-8.610742E-03
2.232E+01,6.924252E-05,-7.02625E-03,0,-9.357225E-03
2.233E+01,-2.097627E-06,-7.238835E-03,0,-1.009673E-02
2.234E+01,-7.546639E-05,-7.431101E-03,0,-1.082055E-02
2.235E+01,-1.506353E-04,-7.598084E-03,0,-1.152033E-02
2.236E+01,-2.273293E-04,-7.73546E-03,0,-1.218835E-02
2.237E+01,-3.052338E-04,-7.839652E-03,0,-1.281766E-02
2.238E+01,-3.840025E-04,-7.907918E-03,0,-1.34023E-02
2.239E+01,-4.632662E-04,-7.938423E-03,0,-1.393742E-02
2.24E+01,-5.42642E-04,-7.93028E-03,0,-1.44194E-02
2.241E+01,-6.217431E-04,-7.88357E-03,0,-1.484595E-02
2.242E+01,-7.001882E-04,-7.79934E-03,0,-1.521615E-02
2.243E+01,-7.776113E-04,-7.679568E-03,0,-1.553049E-02
2.244E+01,-8.536706E-04,-7.527113E-03,0,-1.579083E-02
2.245E+01,-9.280568E-04,-7.345639E-03,0,-1.600035E-02
2.246E+01,-1.000501E-03,-7.139514E-03,0,-1.616346E-02
2.247E+01,-1.070781E-03,-6.913702E-03,0,-1.628569E-02
2.248E+01,-1.138728E-03,-6.67363E-03,0,-1.637356E-02
2.249E+01,-1.204226E-03,-6.425047E-03,0,-1.643435E-02
2.25E+01,-1.26722E-03,-6.173875E-03,0,-1.647598E-02
2.251E+01,-1.327714E-03,-5.926062E-03,0,-1.650675E-02
2.252E+01,-1.385772E-03,-5.68742E-03,0,-1.653515E-02
2.253E+01,-1.441512E-03,-5.463485E-03,0,-1.656963E-02
2.254E+01,-1.495108E-03,-5.259371E-03,0,-1.66184E-02
2.255E+01,-1.546781E-03,-5.079641E-03,0,-1.668918E-02
2.256E+01,-1.596795E-03,-4.928192E-03,0,-1.678905E-02
2.257E+01,-1.645449E-03,-4.808159E-03,0,-1.692423E-02
2.258E+01,-1.69307E-03,-4.721832E-03,0,-1.709994E-02
2.259E+01,-1.740003E-03,-4.670608E-03,0,-1.732028E-02
2.26E+01,-1.786601E-03,-4.654949E-03,0,-1.758807E-02
2.261E+01,-1.833219E-03,-4.67438E-03,0,-1.790487E-02
2.262E+01,-1.880201E-03,-4.727503E-03,0,-1.827086E-02
2.263E+01,-1.927874E-03,-4.812032E-03,0,-1.86849E-02
2.264E+01,-1.976536E-03,-4.924861E-03,0,-1.91445E-02
2.265E+01,-2.026453E-03,-5.062141E-03,0,-1.964597E-02
2.266E+01,-2.077846E-03,-5.219385E-03,0,-2.018441E-02
2.267E+01,-2.13089E-03,-5.391582E-03,0,-2.075396E-02
2.268E+01,-2.185709E-03,-5.573333E-03,0,-2.134784E-02
2.269E+01,-2.24237E-03,-5.758984E-03,0,-2.195859E-02
2.27E+01,-2.300883E-03,-5.942777E-03,0,-2.257827E-02
2.271E+01,-2.3612E-03,-6.118998E-03,0,-2.319862E-02
2.272E+01,-2.423219E-03,-6.28212E-03,0,-2.38113E-02
2.273E+01,-2.486782E-03,-6.42695E-03,0,-2.440809E-02
2.274E+01,-2.551681E-03,-6.548758E-03,0,-2.498112E-02
2.275E+01,-2.617666E-03,-6.643395E-03,0,-2.552304E-02
2.276E+01,-2.684447E-03,-6.707405E-03,0,-2.602725E-02
2.277E+01,-2.751703E-03,-6.738103E-03,0,-2.648801E-02
2.278E+01,-2.819092E-03,-6.733649E-03,0,-2.690063E-02
2.279E+01,-2.886256E-03,-6.693087E-03,0,-2.726155E-02
2.28E+01,-2.952833E-03,-6.616374E-03,0,-2.756846E-02
2.281E+01,-3.018465E-03,-6.504368E-03,0,-2.782035E-02
2.282E+01,-3.082808E-03,-6.358813E-03,0,-2.801748E-02
2.283E+01,-3.145538E-03,-6.182288E-03,0,-2.816145E-02
2.284E+01,-3.206362E-03,-5.978135E-03,0,-2.825508E-02
2.285E+01,-3.265022E-03,-5.750378E-03,0,-2.830239E-02
2.286E+01,-3.321306E-03,-5.50361E-03,0,-2.830845E-02
2.287E+01,-3.375048E-03,-5.242881E-03,0,-2.827926E-02
2.288E+01,-3.426135E-03,-4.973561E-03,0,-2.82216E-02
2.289E+01,-3.474509E-03,-4.701203E-03,0,-2.814285E-02
2.29E+01,-3.520167E-03,-4.431402E-03,0,-2.805078E-02
2.291E+01,-3.563164E-03,-4.169651E-03,0,-2.795339E-02
2.292E+01,-3.603605E-03,-3.921199E-03,0,-2.785863E-02
2.293E+01,-3.641648E-03,-3.690917E-03,0,-2.777429E-02
2.294E+01,-3.677498E-03,-3.483176E-03,0,-2.770772E-02
2.295E+01,-3.7114E-03,-3.301737E-03,0,-2.766567E-02
2.296E+01,-3.743631E-03,-3.149654E-03,0,-2.765413E-02
2.297E+01,-3.774498E-03,-3.0292E-03,0,-2.767818E-02
2.298E+01,-3.804325E-03,-2.941813E-03,0,-2.774183E-02
2.299E+01,-3.833447E-03,-2.888059E-03,0,-2.784794E-02
23,-3.862198E-03,-2.867619E-03,0,-2.799815E-02
2.301E+01,-3.890906E-03,-2.879308E-03,0,-2.819286E-02
2.302E+01,-3.919884E-03,-2.9211E-03,0,-2.843117E-02
2.303E+01,-3.949419E-03,-2.990186E-03,0,-2.871097E-02
2.304E+01,-3.979767E-03,-3.083052E-03,0,-2.902895E-02
2.305E+01,-4.011146E-03,-3.195567E-03,0,-2.93807E-02
2.306E+01,-4.043729E-03,-3.323093E-03,0,-2.976084E-02
2.307E+01,-4.077641E-03,-3.460608E-03,0,-3.016317E-02
2.308E+01,-4.112957E-03,-3.602834E-03,0,-3.058077E-02
2.309E+01,-4.149696E-03,-3.744374E-03,0,-3.100627E-02
2.31E+01,-4.187824E-03,-3.879852E-03,0,-3.143196E-02
2.311E+01,-4.227255E-03,-4.00405E-03,0,-3.185003E-02
2.312E+01,-4.267851E-03,-4.112044E-03,0,-3.225277E-02
2.313E+01,-4.309427E-03,-4.199327E-03,0,-3.263275E-02
2.314E+01,-4.351755E-03,-4.261926E-03,0,-3.298302E-02
2.315E+01,-4.394572E-03,-4.296501E-03,0,-3.329729E-02
2.316E+01,-4.437583E-03,-4.30043E-03,0,-3.357008E-02
2.317E+01,-4.480472E-03,-4.271874E-03,0,-3.379685E-02
2.318E+01,-4.522909E-03,-4.209821E-03,0,-3.397416E-02
2.319E+01,-4.564556E-03,-4.114111E-03,0,-3.409967E-02
2.32E+01,-4.605081E-03,-3.985439E-03,0,-3.417229E-02
2.321E+01,-4.64416E-03,-3.82533E-03,0,-3.419214E-02
2.322E+01,-4.68149E-03,-3.636102E-03,0,-3.416055E-02
2.323E+01,-4.716795E-03,-3.420802E-03,0,-3.408006E-02
2.324E+01,-4.749832E-03,-3.183129E-03,0,-3.39543E-02
2.325E+01,-4.780397E-03,-2.92733E-03,0,-3.378794E-02
2.326E+01,-4.808333E-03,-2.658099E-03,0,-3.358652E-02
2.327E+01,-4.833531E-03,-2.380447E-03,0,-3.335636E-02
2.328E+01,-4.855932E-03,-2.099578E-03,0,-3.310433E-02
2.329E+01,-4.875529E-03,-1.820754E-03,0,-3.283773E-02
2.33E+01,-4.892371E-03,-1.549156E-03,0,-3.256406E-02
2.331E+01,-4.906553E-03,-1.289759E-03,0,-3.229086E-02
2.332E+01,-4.918222E-03,-1.047198E-03,0,-3.20255E-02
2.333E+01,-4.927567E-03,-8.256549E-04,0,-3.177497E-02
2.334E+01,-4.934818E-03,-6.287518E-04,0,-3.154574E-02
2.335E+01,-4.940235E-03,-4.594594E-04,0,-3.134358E-02
2.336E+01,-4.944106E-03,-3.200233E-04,0,-3.117341E-02
2.337E+01,-4.94674E-03,-2.119099E-04,0,-3.103918E-02
2.338E+01,-4.948451E-03,-1.357705E-04,0,-3.094375E-02
2.339E+01,-4.949561E-03,-9.142827E-05,0,-3.088888E-02
2.34E+01,-4.950383E-03,-7.788535E-05,0,-3.087512E-02
2.341E+01,-4.951215E-03,-9.335159E-05,0,-3.090184E-02
2.342E+01,-4.952338E-03,-1.352934E-04,0,-3.096724E-02
2.343E+01,-4.953999E-03,-2.005013E-04,0,-3.10684E-02
2.344E+01,-4.956413E-03,-2.851752E-04,0,-3.120135E-02
2.345E+01,-4.959753E-03,-3.850237E-04,0,-3.13612E-02
2.346E+01,-4.964148E-03,-4.953768E-04,0,-3.154224E-02
2.347E+01,-4.969679E-03,-6.113066E-04,0,-3.173811E-02
2.348E+01,-4.976376E-03,-7.277556E-04,0,-3.194194E-02
2.349E+01,-4.984219E-03,-8.396669E-04,0,-3.214658E-02
2.35E+01,-4.993138E-03,-9.421147E-04,0,-3.234472E-02
2.351E+01,-5.003014E-03,-1.03043E-03,0,-3.252912E-02
2.352E+01,-5.013685E-03,-1.100322E-03,0,-3.26928E-02
2.353E+01,-5.024947E-03,-1.147983E-03,0,-3.282918E-02
2.354E+01,-5.03656E-03,-1.17019E-03,0,-3.293229E-02
2.355E+01,-5.048257E-03,-1.164384E-03,0,-3.29969E-02
2.356E+01,-5.059748E-03,-1.128733E-03,0,-3.301866E-02
2.357E+01,-5.070729E-03,-1.062176E-03,0,-3.299419E-02
2.358E+01,-5.080888E-03,-9.64452E-04,0,-3.29212E-02
2.359E+01,-5.089915E-03,-8.361016E-04,0,-3.279851E-02
2.36E+01,-5.097512E-03,-6.784509E-04,0,-3.262612E-02
2.361E+01,-5.103394E-03,-4.935765E-04,0,-3.240514E-02
2.362E+01,-5.107302E-03,-2.842491E-04,0,-3.213784E-02
2.363E+01,-5.109008E-03,-5.386105E-05,0,-3.182752E-02
2.364E+01,-5.108322E-03,1.936628E-04,0,-3.147845E-02
2.365E+01,-5.105092E-03,4.53967E-04,0,-3.109577E-02
2.366E+01,-5.099215E-03,7.223785E-04,0,-3.068535E-02
2.367E+01,-5.090634E-03,9.940271E-04,0,-3.025361E-02
2.368E+01,-5.079341E-03,1.263971E-03,0,-2.980739E-02
2.369E+01,-5.065377E-03,1.527324E-03,0,-2.935375E-02
2.37E+01,-5.048832E-03,1.779379E-03,0,-2.889981E-02
2.371E+01,-5.029841E-03,2.01573E-03,0,-2.845255E-02
2.372E+01,-5.008583E-03,2.232382E-03,0,-2.801863E-02
2.373E+01,-4.985271E-03,2.425854E-03,0,-2.760425E-02
2.374E+01,-4.960153E-03,2.593264E-03,0,-2.721493E-02
2.375E+01,-4.9335E-03,2.732402E-03,0,-2.685547E-02
2.376E+01,-4.905604E-03,2.841785E-03,0,-2.652972E-02
2.377E+01,-4.876766E-03,2.920691E-03,0,-2.624058E-02
2.378E+01,-4.847292E-03,2.969177E-03,0,-2.598985E-02
2.379E+01,-4.817481E-03,2.98807E-03,0,-2.577827E-02
2.38E+01,-4.787624E-03,2.978949E-03,0,-2.560541E-02
2.381E+01,-4.757988E-03,2.944098E-03,0,-2.546977E-02
2.382E+01,-4.728818E-03,2.886445E-03,0,-2.536879E-02
2.383E+01,-4.700324E-03,2.809486E-03,0,-2.52989E-02
2.384E+01,-4.672679E-03,2.717192E-03,0,-2.525565E-02
2.385E+01,-4.646017E-03,2.613906E-03,0,-2.523382E-02
2.386E+01,-4.620422E-03,2.504228E-03,0,-2.522754E-02
2.387E+01,-4.595937E-03,2.392898E-03,0,-2.523044E-02
2.388E+01,-4.572554E-03,2.284673E-03,0,-2.523587E-02
2.389E+01,-4.550218E-03,2.184204E-03,0,-2.523701E-02
2.39E+01,-4.528829E-03,2.095918E-03,0,-2.522706E-02
2.391E+01,-4.508245E-03,2.023902E-03,0,-2.519945E-02
2.392E+01,-4.488285E-03,1.9718E-03,0,-2.514797E-02
2.393E+01,-4.468733E-03,1.942725E-03,0,-2.506696E-02
2.394E+01,-4.449345E-03,1.939172E-03,0,-2.495141E-02
2.395E+01,-4.429858E-03,1.962963E-03,0,-2.479716E-02
2.396E+01,-4.409991E-03,2.015198E-03,0,-2.460092E-02
2.397E+01,-4.389458E-03,2.096231E-03,0,-2.436043E-02
2.398E+01,-4.367972E-03,2.205661E-03,0,-2.407446E-02
2.399E+01,-4.345254E-03,2.342348E-03,0,-2.374286E-02
24,-4.32104E-03,2.504439E-03,0,-2.336658E-02
2.401E+01,-4.295089E-03,2.689422E-03,0,-2.294761E-02
2.402E+01,-4.267186E-03,2.894191E-03,0,-2.248895E-02
2.403E+01,-4.237151E-03,3.115126E-03,0,-2.199452E-02
2.404E+01,-4.204843E-03,3.348191E-03,0,-2.146907E-02
2.405E+01,-4.170161E-03,3.589033E-03,0,-2.091803E-02
2.406E+01,-4.133051E-03,3.8331E-03,0,-2.034741E-02
2.407E+01,-4.093504E-03,4.075755E-03,0,-1.97636E-02
2.408E+01,-4.051556E-03,4.312397E-03,0,-1.917325E-02
2.409E+01,-4.007291E-03,4.538577E-03,0,-1.858307E-02
2.41E+01,-3.960834E-03,4.750113E-03,0,-1.799967E-02
2.411E+01,-3.91235E-03,4.943194E-03,0,-1.742939E-02
2.412E+01,-3.862042E-03,5.11448E-03,0,-1.687812E-02
2.413E+01,-3.810143E-03,5.261184E-03,0,-1.635121E-02
2.414E+01,-3.756908E-03,5.381138E-03,0,-1.585326E-02
2.415E+01,-3.702614E-03,5.472855E-03,0,-1.538806E-02
2.416E+01,-3.647548E-03,5.535555E-03,0,-1.495848E-02
2.417E+01,-3.592E-03,5.569192E-03,0,-1.45664E-02
2.418E+01,-3.536258E-03,5.574443E-03,0,-1.421265E-02
2.419E+01,-3.480601E-03,5.552697E-03,0,-1.389703E-02
2.42E+01,-3.425288E-03,5.506009E-03,0,-1.361829E-02
2.421E+01,-3.370555E-03,5.437053E-03,0,-1.337419E-02
2.422E+01,-3.31661E-03,5.349042E-03,0,-1.316152E-02
2.423E+01,-3.263626E-03,5.245652E-03,0,-1.297624E-02
2.424E+01,-3.211735E-03,5.130921E-03,0,-1.281356E-02
2.425E+01,-3.161031E-03,5.009144E-03,0,-1.266807E-02
2.426E+01,-3.111561E-03,4.884766E-03,0,-1.253387E-02
2.427E+01,-3.063329E-03,4.76226E-03,0,-1.240476E-02
2.428E+01,-3.016295E-03,4.64602E-03,0,-1.227437E-02
2.429E+01,-2.970374E-03,4.540241E-03,0,-1.213632E-02
2.43E+01,-2.925442E-03,4.448817E-03,0,-1.198442E-02
2.431E+01,-2.881338E-03,4.375238E-03,0,-1.181281E-02
2.432E+01,-2.837868E-03,4.322507E-03,0,-1.16161E-02
2.433E+01,-2.79481E-03,4.293055E-03,0,-1.138952E-02
2.434E+01,-2.751923E-03,4.288691E-03,0,-1.112905E-02
2.435E+01,-2.708949E-03,4.310548E-03,0,-1.083152E-02
2.436E+01,-2.665623E-03,4.359064E-03,0,-1.049467E-02
2.437E+01,-2.62168E-03,4.433965E-03,0,-1.011723E-02
2.438E+01,-2.576859E-03,4.534281E-03,0,-9.698925E-03
2.439E+01,-2.530915E-03,4.658368E-03,0,-9.240527E-03
2.44E+01,-2.48362E-03,4.803957E-03,0,-8.743786E-03
2.441E+01,-2.434773E-03,4.968207E-03,0,-8.211403E-03
2.442E+01,-2.384205E-03,5.147788E-03,0,-7.646962E-03
2.443E+01,-2.331779E-03,5.338963E-03,0,-7.05483E-03
2.444E+01,-2.2774E-03,5.537684E-03,0,-6.440048E-03
2.445E+01,-2.221014E-03,5.7397E-03,0,-5.808201E-03
2.446E+01,-2.16261E-03,5.940667E-03,0,-5.16527E-03
2.447E+01,-2.102219E-03,6.136255E-03,0,-4.517487E-03
2.448E+01,-2.039916E-03,6.322265E-03,0,-3.871166E-03
2.449E+01,-1.975819E-03,6.494732E-03,0,-3.232552E-03
2.45E+01,-1.910079E-03,6.650027E-03,0,-2.607655E-03
2.451E+01,-1.842886E-03,6.78495E-03,0,-2.002101E-03
2.452E+01,-1.774457E-03,6.896811E-03,0,-1.420994E-03
2.453E+01,-1.705034E-03,6.983493E-03,0,-8.687794E-04
2.454E+01,-1.634876E-03,7.043512E-03,0,-3.491434E-04
2.455E+01,-1.564255E-03,7.076045E-03,0,1.350839E-04
2.456E+01,-1.493447E-03,7.080955E-03,0,5.819945E-04
2.457E+01,-1.422727E-03,7.058788E-03,0,9.906468E-04
2.458E+01,-1.352358E-03,7.010761E-03,0,1.361086E-03
2.459E+01,-1.282591E-03,6.938723E-03,0,1.694336E-03
2.46E+01,-1.213655E-03,6.845112E-03,0,1.992372E-03
2.461E+01,-1.145751E-03,6.732882E-03,0,2.258061E-03
2.462E+01,-1.079049E-03,6.605436E-03,0,2.495086E-03
2.463E+01,-1.013681E-03,6.466528E-03,0,2.707847E-03
2.464E+01,-9.497428E-04,6.320169E-03,0,2.901343E-03
2.465E+01,-8.872884E-04,6.170524E-03,0,3.081042E-03
2.466E+01,-8.263293E-04,6.021803E-03,0,3.252736E-03
2.467E+01,-7.668354E-04,5.878155E-03,0,3.422388E-03
2.468E+01,-7.08736E-04,5.743557E-03,0,3.595981E-03
2.469E+01,-6.519217E-04,5.621718E-03,0,3.77936E-03
2.47E+01,-5.962479E-04,5.515979E-03,0,3.978079E-03
2.471E+01,-5.415387E-04,5.429235E-03,0,4.197261E-03
2.472E+01,-4.875919E-04,5.363855E-03,0,4.441466E-03
2.473E+01,-4.341844E-04,5.321627E-03,0,4.714571E-03
2.474E+01,-3.810782E-04,5.303715E-03,0,5.019674E-03
2.475E+01,-3.280273E-04,5.310627E-03,0,5.359014E-03
2.476E+01,-2.747834E-04,5.342207E-03,0,5.733916E-03
2.477E+01,-2.211035E-04,5.397641E-03,0,6.144755E-03
2.478E+01,-1.667558E-04,5.475478E-03,0,6.590953E-03
2.479E+01,-1.115261E-04,5.573672E-03,0,7.07099E-03
2.48E+01,-5.522313E-05,5.689634E-03,0,7.582449E-03
2.481E+01,2.315686E-06,5.820303E-03,0,8.122074E-03
2.482E+01,6.122047E-05,5.962223E-03,0,8.685861E-03
2.483E+01,1.215851E-04,6.111634E-03,0,9.269158E-03
2.484E+01,1.834649E-04,6.264572E-03,0,9.866783E-03
2.485E+01,2.468748E-04,6.416967E-03,0,1.047316E-02
2.486E+01,3.117889E-04,6.564753E-03,0,1.108247E-02
2.487E+01,3.781412E-04,6.703968E-03,0,1.168877E-02
2.488E+01,4.458271E-04,6.830856E-03,0,1.22862E-02
2.489E+01,5.147057E-04,6.941967E-03,0,1.286906E-02
2.49E+01,5.846036E-04,7.034239E-03,0,1.343201E-02
2.491E+01,6.55319E-04,7.10508E-03,0,1.397018E-02
2.492E+01,7.266268E-04,7.152429E-03,0,1.447932E-02
2.493E+01,7.982843E-04,7.174811E-03,0,1.495585E-02
2.494E+01,8.700369E-04,7.17137E-03,0,1.5397E-02
2.495E+01,9.416248E-04,7.141893E-03,0,1.580086E-02
2.496E+01,1.012789E-03,7.086808E-03,0,1.616641E-02
2.497E+01,1.083279E-03,7.007175E-03,0,1.649357E-02
2.498E+01,1.152856E-03,6.904657E-03,0,1.678319E-02
2.499E+01,1.221303E-03,6.781473E-03,0,1.703699E-02
25,1.288426E-03,6.640342E-03,0,1.725756E-02
2.501E+01,1.354061E-03,6.484407E-03,0,1.744827E-02
2.502E+01,1.418076E-03,6.31716E-03,0,1.761315E-02
2.503E+01,1.480379E-03,6.142346E-03,0,1.775684E-02
2.504E+01,1.540911E-03,5.963867E-03,0,1.788443E-02
2.505E+01,1.599657E-03,5.785685E-03,0,1.800133E-02
2.506E+01,1.656639E-03,5.611714E-03,0,1.811313E-02
2.507E+01,1.711918E-03,5.445726E-03,0,1.822547E-02
2.508E+01,1.765592E-03,5.291249E-03,0,1.834386E-02
2.509E+01,1.817792E-03,5.151482E-03,0,1.847359E-02
2.51E+01,1.86868E-03,5.029214E-03,0,1.861954E-02
2.511E+01,1.918442E-03,4.926748E-03,0,1.878608E-02
2.512E+01,1.967287E-03,4.84585E-03,0,1.897696E-02
2.513E+01,2.015435E-03,4.787704E-03,0,1.91952E-02
2.514E+01,2.063119E-03,4.752882E-03,0,1.944305E-02
2.515E+01,2.110571E-03,4.74133E-03,0,1.972187E-02
2.516E+01,2.158021E-03,4.752377E-03,0,2.003216E-02
2.517E+01,2.205689E-03,4.78475E-03,0,2.037351E-02
2.518E+01,2.253781E-03,4.836608E-03,0,2.074464E-02
2.519E+01,2.302479E-03,4.905597E-03,0,2.11434E-02
2.52E+01,2.35194E-03,4.988904E-03,0,2.156685E-02
2.521E+01,2.402294E-03,5.083337E-03,0,2.201134E-02
2.522E+01,2.453633E-03,5.185409E-03,0,2.24726E-02
2.523E+01,2.506015E-03,5.291422E-03,0,2.294583E-02
2.524E+01,2.559462E-03,5.397569E-03,0,2.342587E-02
2.525E+01,2.613954E-03,5.50003E-03,0,2.390727E-02
2.526E+01,2.669437E-03,5.595071E-03,0,2.438449E-02
2.527E+01,2.725819E-03,5.679139E-03,0,2.485201E-02
2.528E+01,2.782973E-03,5.748953E-03,0,2.530447E-02
2.529E+01,2.840741E-03,5.801587E-03,0,2.573681E-02
2.53E+01,2.898939E-03,5.834546E-03,0,2.614443E-02
2.531E+01,2.957359E-03,5.845828E-03,0,2.652323E-02
2.532E+01,3.015778E-03,5.833971E-03,0,2.686978E-02
2.533E+01,3.073959E-03,5.798096E-03,0,2.71814E-02
2.534E+01,3.131659E-03,5.737921E-03,0,2.745618E-02
2.535E+01,3.188637E-03,5.653769E-03,0,2.769308E-02
2.536E+01,3.244657E-03,5.546559E-03,0,2.78919E-02
2.537E+01,3.299496E-03,5.417781E-03,0,2.805334E-02
2.538E+01,3.352948E-03,5.269452E-03,0,2.817892E-02
2.539E+01,3.404828E-03,5.104068E-03,0,2.827098E-02
2.54E+01,3.454982E-03,4.924538E-03,0,2.833259E-02
2.541E+01,3.503283E-03,4.734102E-03,0,2.836751E-02
2.542E+01,3.549639E-03,4.536255E-03,0,2.838001E-02
2.543E+01,3.593995E-03,4.334653E-03,0,2.837485E-02
2.544E+01,3.636332E-03,4.133019E-03,0,2.83571E-02
2.545E+01,3.676668E-03,3.935045E-03,0,2.833201E-02
2.546E+01,3.715057E-03,3.744305E-03,0,2.83049E-02
2.547E+01,3.751589E-03,3.564154E-03,0,2.828099E-02
2.548E+01,3.786386E-03,3.397651E-03,0,2.826532E-02
2.549E+01,3.819597E-03,3.247478E-03,0,2.826253E-02
2.55E+01,3.851397E-03,3.115872E-03,0,2.827684E-02
2.551E+01,3.881982E-03,3.00457E-03,0,2.831188E-02
2.552E+01,3.911561E-03,2.914769E-03,0,2.837062E-02
2.553E+01,3.940351E-03,2.847092E-03,0,2.845528E-02
2.554E+01,3.968576E-03,2.801578E-03,0,2.85673E-02
2.555E+01,3.996455E-03,2.777683E-03,0,2.870728E-02
2.556E+01,4.024198E-03,2.774295E-03,0,2.887499E-02
2.557E+01,4.052004E-03,2.789762E-03,0,2.906934E-02
2.558E+01,4.080049E-03,2.821943E-03,0,2.928847E-02
2.559E+01,4.10849E-03,2.86826E-03,0,2.952975E-02
2.56E+01,4.137452E-03,2.925764E-03,0,2.978985E-02
2.561E+01,4.167032E-03,2.99122E-03,0,3.006487E-02
2.562E+01,4.197291E-03,3.061182E-03,0,3.035039E-02
2.563E+01,4.228258E-03,3.132088E-03,0,3.064162E-02
2.564E+01,4.259924E-03,3.200354E-03,0,3.093352E-02
2.565E+01,4.292245E-03,3.262458E-03,0,3.122091E-02
2.566E+01,4.325142E-03,3.315039E-03,0,3.14986E-02
2.567E+01,4.358504E-03,3.35498E-03,0,3.176159E-02
2.568E+01,4.39219E-03,3.379485E-03,0,3.200508E-02
2.569E+01,4.426034E-03,3.386155E-03,0,3.222471E-02
2.57E+01,4.459847E-03,3.373045E-03,0,3.24166E-02
2.571E+01,4.493424E-03,3.338714E-03,0,3.257746E-02
2.572E+01,4.526547E-03,3.282258E-03,0,3.270468E-02
2.573E+01,4.558994E-03,3.203339E-03,0,3.27964E-02
2.574E+01,4.59054E-03,3.102184E-03,0,3.285155E-02
2.575E+01,4.620966E-03,2.979581E-03,0,3.286986E-02
2.576E+01,4.650064E-03,2.836859E-03,0,3.285189E-02
2.577E+01,4.677642E-03,2.67585E-03,0,3.279901E-02
2.578E+01,4.703528E-03,2.498842E-03,0,3.271331E-02
2.579E+01,4.727575E-03,2.308518E-03,0,3.259764E-02
2.58E+01,4.749664E-03,2.107886E-03,0,3.245545E-02
2.581E+01,4.769709E-03,1.900204E-03,0,3.229072E-02
2.582E+01,4.787656E-03,1.688891E-03,0,3.210791E-02
2.583E+01,4.803486E-03,1.477443E-03,0,3.191175E-02
2.584E+01,4.817216E-03,1.269342E-03,0,3.170719E-02
2.585E+01,4.828896E-03,1.067967E-03,0,3.149926E-02
2.586E+01,4.838608E-03,8.765072E-04,0,3.129293E-02
2.587E+01,4.846469E-03,6.978821E-04,0,3.109295E-02
2.588E+01,4.852617E-03,5.346669E-04,0,3.090381E-02
2.589E+01,4.857221E-03,3.890285E-04,0,3.072954E-02
2.59E+01,4.860462E-03,2.626709E-04,0,3.057367E-02
2.591E+01,4.862542E-03,1.567938E-04,0,3.043911E-02
2.592E+01,4.863669E-03,7.206307E-05,0,3.032809E-02
2.593E+01,4.864054E-03,8.596391E-06,0,3.024207E-02
2.594E+01,4.86391E-03,-3.40382E-05,0,3.018179E-02
2.595E+01,4.86344E-03,-5.680894E-05,0,3.014714E-02
2.596E+01,4.862835E-03,-6.119342E-05,0,3.013728E-02
2.597E+01,4.862271E-03,-4.91388E-05,0,3.015056E-02
