t1r,d1r
3.464000e+01,-4.828458e-01
3.465000e+01,-4.897188e-01
3.466000e+01,-4.932726e-01
3.467000e+01,-4.968265e-01
3.468000e+01,-5.003803e-01
3.469000e+01,-5.039341e-01
3.470000e+01,-5.074880e-01
3.471000e+01,-5.137209e-01
3.472000e+01,-5.211019e-01
3.473000e+01,-5.284830e-01
3.474000e+01,-5.358640e-01
3.475000e+01,-5.432450e-01
3.476000e+01,-5.478408e-01
3.477000e+01,-5.496512e-01
3.478000e+01,-5.514617e-01
3.479000e+01,-5.532721e-01
3.480000e+01,-5.550826e-01
3.481000e+01,-5.575971e-01
3.482000e+01,-5.629278e-01
3.483000e+01,-5.682586e-01
3.484000e+01,-5.735893e-01
3.485000e+01,-5.789201e-01
3.486000e+01,-5.842509e-01
3.487000e+01,-5.882694e-01
3.488000e+01,-5.919600e-01
3.489000e+01,-5.956505e-01
3.490000e+01,-5.993410e-01
3.491000e+01,-6.030315e-01
3.492000e+01,-6.056149e-01
3.493000e+01,-6.074602e-01
3.494000e+01,-6.093054e-01
3.495000e+01,-6.111507e-01
3.496000e+01,-6.129959e-01
3.497000e+01,-6.148009e-01
3.498000e+01,-6.165455e-01
3.499000e+01,-6.182902e-01
35,-6.200348e-01
3.501000e+01,-6.217794e-01
3.502000e+01,-6.235240e-01
3.503000e+01,-6.236985e-01
3.504000e+01,-6.236985e-01
3.505000e+01,-6.236985e-01
3.506000e+01,-6.236985e-01
3.507000e+01,-6.236985e-01
3.508000e+01,-6.236985e-01
3.509000e+01,-6.236985e-01
3.510000e+01,-6.236985e-01
3.511000e+01,-6.236985e-01
3.512000e+01,-6.236985e-01
3.513000e+01,-6.236985e-01
3.514000e+01,-6.236985e-01
3.515000e+01,-6.236985e-01
3.516000e+01,-6.236985e-01
3.517000e+01,-6.236985e-01
3.518000e+01,-6.236985e-01
3.519000e+01,-6.236985e-01
3.520000e+01,-6.236985e-01
3.521000e+01,-6.236985e-01
3.522000e+01,-6.236985e-01
3.523000e+01,-6.236985e-01
3.524000e+01,-6.219215e-01
3.525000e+01,-6.201446e-01
3.526000e+01,-6.183677e-01
3.527000e+01,-6.165908e-01
3.528000e+01,-6.148139e-01
3.529000e+01,-6.129959e-01
3.530000e+01,-6.111507e-01
3.531000e+01,-6.093054e-01
3.532000e+01,-6.074602e-01
3.533000e+01,-6.056149e-01
3.534000e+01,-6.030862e-01
3.535000e+01,-5.995324e-01
3.536000e+01,-5.959785e-01
3.537000e+01,-5.924247e-01
3.538000e+01,-5.888708e-01
3.539000e+01,-5.853170e-01
3.540000e+01,-5.853170e-01
3.541000e+01,-5.853170e-01
3.542000e+01,-5.853170e-01
3.543000e+01,-5.853170e-01
3.544000e+01,-5.853170e-01
3.545000e+01,-5.815151e-01
3.546000e+01,-5.760837e-01
3.547000e+01,-5.706524e-01
3.548000e+01,-5.652211e-01
3.549000e+01,-5.597897e-01
3.550000e+01,-5.552299e-01
3.551000e+01,-5.519772e-01
3.552000e+01,-5.487245e-01
3.553000e+01,-5.454719e-01
3.554000e+01,-5.422192e-01
3.555000e+01,-5.389665e-01
3.556000e+01,-5.358409e-01
3.557000e+01,-5.328424e-01
3.558000e+01,-5.298438e-01
3.559000e+01,-5.268453e-01
3.560000e+01,-5.238467e-01
3.561000e+01,-5.208482e-01
3.562000e+01,-5.176997e-01
3.563000e+01,-5.132019e-01
3.564000e+01,-5.087041e-01
3.565000e+01,-5.042062e-01
3.566000e+01,-4.997084e-01
3.567000e+01,-4.952106e-01
3.568000e+01,-4.907127e-01
3.569000e+01,-4.871612e-01
3.570000e+01,-4.840152e-01
3.571000e+01,-4.808691e-01
3.572000e+01,-4.777231e-01
3.573000e+01,-4.745771e-01
3.574000e+01,-4.714311e-01
3.575000e+01,-4.660604e-01
3.576000e+01,-4.592066e-01
3.577000e+01,-4.523527e-01
3.578000e+01,-4.454989e-01
3.579000e+01,-4.386451e-01
3.580000e+01,-4.317912e-01
3.581000e+01,-4.246836e-01
3.582000e+01,-4.175759e-01
3.583000e+01,-4.104682e-01
3.584000e+01,-4.033605e-01
3.585000e+01,-3.962529e-01
3.586000e+01,-3.881760e-01
3.587000e+01,-3.794529e-01
3.588000e+01,-3.707299e-01
3.589000e+01,-3.620068e-01
3.590000e+01,-3.532837e-01
3.591000e+01,-3.443258e-01
3.592000e+01,-3.332543e-01
3.593000e+01,-3.221827e-01
3.594000e+01,-3.111111e-01
3.595000e+01,-3.000396e-01
3.596000e+01,-2.889680e-01
3.597000e+01,-2.829726e-01
3.598000e+01,-2.775413e-01
3.599000e+01,-2.721099e-01
36,-2.666786e-01
3.601000e+01,-2.612473e-01
3.602000e+01,-2.536434e-01
3.603000e+01,-2.445912e-01
3.604000e+01,-2.355390e-01
3.605000e+01,-2.264867e-01
3.606000e+01,-2.174345e-01
3.607000e+01,-2.072229e-01
3.608000e+01,-1.943061e-01
3.609000e+01,-1.813892e-01
3.610000e+01,-1.684724e-01
3.611000e+01,-1.555556e-01
3.612000e+01,-1.433973e-01
3.613000e+01,-1.380666e-01
3.614000e+01,-1.327358e-01
3.615000e+01,-1.274051e-01
3.616000e+01,-1.220743e-01
3.617000e+01,-1.167436e-01
3.618000e+01,-1.073942e-01
3.619000e+01,-9.632266e-02
3.620000e+01,-8.525109e-02
3.621000e+01,-7.417952e-02
3.622000e+01,-6.310795e-02
3.623000e+01,-5.480427e-02
3.624000e+01,-4.926849e-02
3.625000e+01,-4.373270e-02
3.626000e+01,-3.819692e-02
3.627000e+01,-3.266113e-02
3.628000e+01,-2.601819e-02
3.629000e+01,-1.679188e-02
3.630000e+01,-7.565573e-03
3.631000e+01,1.660736e-03
3.632000e+01,1.088704e-02
3.633000e+01,2.025687e-02
3.634000e+01,3.091838e-02
3.635000e+01,4.157990e-02
3.636000e+01,5.224141e-02
3.637000e+01,6.290292e-02
3.638000e+01,7.356443e-02
3.639000e+01,8.056482e-02
3.640000e+01,8.599616e-02
3.641000e+01,9.142749e-02
3.642000e+01,9.685883e-02
3.643000e+01,1.022902e-01
3.644000e+01,1.090382e-01
3.645000e+01,1.177612e-01
3.646000e+01,1.264843e-01
3.647000e+01,1.352074e-01
3.648000e+01,1.439304e-01
3.649000e+01,1.526535e-01
3.650000e+01,1.584140e-01
3.651000e+01,1.638453e-01
3.652000e+01,1.692766e-01
3.653000e+01,1.747080e-01
3.654000e+01,1.801393e-01
3.655000e+01,1.876426e-01
3.656000e+01,1.965272e-01
3.657000e+01,2.054118e-01
3.658000e+01,2.142964e-01
3.659000e+01,2.231810e-01
3.660000e+01,2.313958e-01
3.661000e+01,2.369316e-01
3.662000e+01,2.424674e-01
3.663000e+01,2.480032e-01
3.664000e+01,2.535390e-01
3.665000e+01,2.590747e-01
3.666000e+01,2.679593e-01
3.667000e+01,2.768439e-01
3.668000e+01,2.857285e-01
3.669000e+01,2.946131e-01
3.670000e+01,3.034977e-01
3.671000e+01,3.125873e-01
3.672000e+01,3.218136e-01
3.673000e+01,3.310399e-01
3.674000e+01,3.402663e-01
3.675000e+01,3.494926e-01
3.676000e+01,3.564767e-01
3.677000e+01,3.600976e-01
3.678000e+01,3.637185e-01
3.679000e+01,3.673394e-01
3.680000e+01,3.709603e-01
3.681000e+01,3.749298e-01
3.682000e+01,3.820375e-01
3.683000e+01,3.891452e-01
3.684000e+01,3.962529e-01
3.685000e+01,4.033605e-01
3.686000e+01,4.104682e-01
3.687000e+01,4.164025e-01
3.688000e+01,4.218338e-01
3.689000e+01,4.272651e-01
3.690000e+01,4.326965e-01
3.691000e+01,4.381278e-01
3.692000e+01,4.442833e-01
3.693000e+01,4.515251e-01
3.694000e+01,4.587669e-01
3.695000e+01,4.660087e-01
3.696000e+01,4.732504e-01
3.697000e+01,4.803011e-01
3.698000e+01,4.856319e-01
3.699000e+01,4.909626e-01
37,4.962934e-01
3.701000e+01,5.016241e-01
3.702000e+01,5.069549e-01
3.703000e+01,5.111881e-01
3.704000e+01,5.149510e-01
3.705000e+01,5.187139e-01
3.706000e+01,5.224768e-01
3.707000e+01,5.262397e-01
3.708000e+01,5.310036e-01
3.709000e+01,5.364350e-01
3.710000e+01,5.418663e-01
3.711000e+01,5.472977e-01
3.712000e+01,5.527290e-01
3.713000e+01,5.570640e-01
3.714000e+01,5.588409e-01
3.715000e+01,5.606178e-01
3.716000e+01,5.623948e-01
3.717000e+01,5.641717e-01
3.718000e+01,5.659486e-01
3.719000e+01,5.711085e-01
3.720000e+01,5.766443e-01
3.721000e+01,5.821801e-01
3.722000e+01,5.877159e-01
3.723000e+01,5.932516e-01
3.724000e+01,5.961336e-01
3.725000e+01,5.978782e-01
3.726000e+01,5.996228e-01
3.727000e+01,6.013674e-01
3.728000e+01,6.031120e-01
3.729000e+01,6.048698e-01
3.730000e+01,6.066803e-01
3.731000e+01,6.084907e-01
3.732000e+01,6.103012e-01
3.733000e+01,6.121116e-01
3.734000e+01,6.139220e-01
3.735000e+01,6.141031e-01
3.736000e+01,6.141031e-01
3.737000e+01,6.141031e-01
3.738000e+01,6.141031e-01
3.739000e+01,6.141031e-01
3.740000e+01,6.141031e-01
3.741000e+01,6.141031e-01
3.742000e+01,6.141031e-01
3.743000e+01,6.141031e-01
3.744000e+01,6.141031e-01
3.745000e+01,6.141031e-01
3.746000e+01,6.141031e-01
3.747000e+01,6.141031e-01
3.748000e+01,6.141031e-01
3.749000e+01,6.141031e-01
3.750000e+01,6.141031e-01
3.751000e+01,6.141031e-01
3.752000e+01,6.141031e-01
3.753000e+01,6.141031e-01
3.754000e+01,6.141031e-01
3.755000e+01,6.141031e-01
3.756000e+01,6.135600e-01
3.757000e+01,6.117495e-01
3.758000e+01,6.099391e-01
3.759000e+01,6.081286e-01
3.760000e+01,6.063182e-01
3.761000e+01,6.045077e-01
3.762000e+01,6.009539e-01
3.763000e+01,5.974001e-01
3.764000e+01,5.938462e-01
3.765000e+01,5.902924e-01
3.766000e+01,5.867385e-01
3.767000e+01,5.853170e-01
3.768000e+01,5.853170e-01
3.769000e+01,5.853170e-01
3.770000e+01,5.853170e-01
3.771000e+01,5.853170e-01
3.772000e+01,5.838687e-01
3.773000e+01,5.802478e-01
3.774000e+01,5.766269e-01
3.775000e+01,5.730060e-01
3.776000e+01,5.693851e-01
3.777000e+01,5.655932e-01
3.778000e+01,5.602625e-01
3.779000e+01,5.549317e-01
3.780000e+01,5.496009e-01
3.781000e+01,5.442702e-01
3.782000e+01,5.389394e-01
3.783000e+01,5.360485e-01
3.784000e+01,5.342033e-01
3.785000e+01,5.323580e-01
3.786000e+01,5.305127e-01
3.787000e+01,5.286675e-01
3.788000e+01,5.258996e-01
3.789000e+01,5.222091e-01
3.790000e+01,5.185185e-01
3.791000e+01,5.148280e-01
3.792000e+01,5.111375e-01
3.793000e+01,5.075074e-01
3.794000e+01,5.040181e-01
3.795000e+01,5.005289e-01
3.796000e+01,4.970397e-01
3.797000e+01,4.935505e-01
3.798000e+01,4.900612e-01
3.799000e+01,4.849348e-01
38,4.793990e-01
3.801000e+01,4.738632e-01
3.802000e+01,4.683274e-01
3.803000e+01,4.627916e-01
3.804000e+01,4.595112e-01
3.805000e+01,4.577342e-01
3.806000e+01,4.559573e-01
3.807000e+01,4.541804e-01
3.808000e+01,4.524035e-01
3.809000e+01,4.495336e-01
3.810000e+01,4.422918e-01
3.811000e+01,4.350500e-01
3.812000e+01,4.278083e-01
3.813000e+01,4.205665e-01
3.814000e+01,4.133247e-01
3.815000e+01,4.062036e-01
3.816000e+01,3.990959e-01
3.817000e+01,3.919883e-01
3.818000e+01,3.848806e-01
3.819000e+01,3.777729e-01
3.820000e+01,3.723738e-01
3.821000e+01,3.686833e-01
3.822000e+01,3.649928e-01
3.823000e+01,3.613022e-01
3.824000e+01,3.576117e-01
3.825000e+01,3.523630e-01
3.826000e+01,3.434784e-01
3.827000e+01,3.345938e-01
3.828000e+01,3.257092e-01
3.829000e+01,3.168246e-01
3.830000e+01,3.079400e-01
3.831000e+01,3.020693e-01
3.832000e+01,2.965336e-01
3.833000e+01,2.909978e-01
3.834000e+01,2.854620e-01
3.835000e+01,2.799262e-01
3.836000e+01,2.719289e-01
3.837000e+01,2.628767e-01
3.838000e+01,2.538245e-01
3.839000e+01,2.447722e-01
3.840000e+01,2.357200e-01
3.841000e+01,2.266678e-01
3.842000e+01,2.176155e-01
3.843000e+01,2.085633e-01
3.844000e+01,1.995111e-01
3.845000e+01,1.904589e-01
3.846000e+01,1.817978e-01
3.847000e+01,1.766574e-01
3.848000e+01,1.715171e-01
3.849000e+01,1.663767e-01
3.850000e+01,1.612363e-01
3.851000e+01,1.560960e-01
3.852000e+01,1.481950e-01
3.853000e+01,1.375335e-01
3.854000e+01,1.268720e-01
3.855000e+01,1.162105e-01
3.856000e+01,1.055490e-01
3.857000e+01,9.545730e-02
3.858000e+01,9.049418e-02
3.859000e+01,8.553106e-02
3.860000e+01,8.056794e-02
3.861000e+01,7.560483e-02
3.862000e+01,7.064171e-02
3.863000e+01,6.508158e-02
3.864000e+01,5.812842e-02
3.865000e+01,5.117526e-02
3.866000e+01,4.422210e-02
3.867000e+01,3.726894e-02
3.868000e+01,3.031578e-02
3.869000e+01,2.336262e-02
3.870000e+01,1.585320e-02
3.871000e+01,7.509413e-03
3.872000e+01,-8.343792e-04
3.873000e+01,-9.178171e-03
3.874000e+01,-1.752196e-02
3.875000e+01,-2.586576e-02
3.876000e+01,-3.420955e-02
3.877000e+01,-4.046739e-02
3.878000e+01,-4.463929e-02
3.879000e+01,-4.881118e-02
3.880000e+01,-5.298308e-02
3.881000e+01,-5.715498e-02
3.882000e+01,-6.132687e-02
3.883000e+01,-6.549877e-02
3.884000e+01,-7.146396e-02
3.885000e+01,-7.862467e-02
3.886000e+01,-8.578539e-02
3.887000e+01,-9.294611e-02
3.888000e+01,-1.001068e-01
3.889000e+01,-1.072675e-01
3.890000e+01,-1.144283e-01
3.891000e+01,-1.225890e-01
3.892000e+01,-1.308609e-01
3.893000e+01,-1.391327e-01
3.894000e+01,-1.474046e-01
3.895000e+01,-1.556765e-01
3.896000e+01,-1.639779e-01
3.897000e+01,-1.725451e-01
3.898000e+01,-1.811124e-01
3.899000e+01,-1.896797e-01
39,-1.982470e-01
3.901000e+01,-2.068143e-01
3.902000e+01,-2.154595e-01
3.903000e+01,-2.241825e-01
3.904000e+01,-2.329056e-01
3.905000e+01,-2.416286e-01
3.906000e+01,-2.503517e-01
3.907000e+01,-2.590747e-01
3.908000e+01,-2.677978e-01
3.909000e+01,-2.765209e-01
3.910000e+01,-2.852439e-01
3.911000e+01,-2.939670e-01
3.912000e+01,-3.026900e-01
3.913000e+01,-3.104785e-01
3.914000e+01,-3.173323e-01
3.915000e+01,-3.241861e-01
3.916000e+01,-3.310399e-01
3.917000e+01,-3.378938e-01
3.918000e+01,-3.447476e-01
3.919000e+01,-3.500593e-01
3.920000e+01,-3.551997e-01
3.921000e+01,-3.603401e-01
3.922000e+01,-3.654804e-01
3.923000e+01,-3.706208e-01
3.924000e+01,-3.763126e-01
3.925000e+01,-3.832910e-01
3.926000e+01,-3.902695e-01
3.927000e+01,-3.972479e-01
3.928000e+01,-4.042264e-01
3.929000e+01,-4.112048e-01
3.930000e+01,-4.180836e-01
3.931000e+01,-4.249374e-01
3.932000e+01,-4.317912e-01
3.933000e+01,-4.386451e-01
3.934000e+01,-4.454989e-01
3.935000e+01,-4.516798e-01
3.936000e+01,-4.551690e-01
3.937000e+01,-4.586582e-01
3.938000e+01,-4.621475e-01
3.939000e+01,-4.656367e-01
3.940000e+01,-4.691259e-01
3.941000e+01,-4.738364e-01
3.942000e+01,-4.790702e-01
3.943000e+01,-4.843040e-01
3.944000e+01,-4.895379e-01
3.945000e+01,-4.947717e-01
3.946000e+01,-4.999868e-01
3.947000e+01,-5.051272e-01
3.948000e+01,-5.102676e-01
3.949000e+01,-5.154080e-01
3.950000e+01,-5.205483e-01
3.951000e+01,-5.256887e-01
3.952000e+01,-5.297301e-01
3.953000e+01,-5.330388e-01
3.954000e+01,-5.363476e-01
3.955000e+01,-5.396563e-01
3.956000e+01,-5.429651e-01
3.957000e+01,-5.462738e-01
3.958000e+01,-5.496771e-01
3.959000e+01,-5.531040e-01
3.960000e+01,-5.565309e-01
3.961000e+01,-5.599578e-01
3.962000e+01,-5.633848e-01
3.963000e+01,-5.667996e-01
3.964000e+01,-5.701664e-01
3.965000e+01,-5.735332e-01
3.966000e+01,-5.769000e-01
3.967000e+01,-5.802668e-01
3.968000e+01,-5.836336e-01
3.969000e+01,-5.853170e-01
3.970000e+01,-5.853170e-01
3.971000e+01,-5.853170e-01
3.972000e+01,-5.853170e-01
3.973000e+01,-5.853170e-01
3.974000e+01,-5.853170e-01
3.975000e+01,-5.868872e-01
3.976000e+01,-5.886318e-01
3.977000e+01,-5.903764e-01
3.978000e+01,-5.921210e-01
3.979000e+01,-5.938656e-01
3.980000e+01,-5.949124e-01
3.981000e+01,-5.949124e-01
3.982000e+01,-5.949124e-01
3.983000e+01,-5.949124e-01
3.984000e+01,-5.949124e-01
3.985000e+01,-5.949124e-01
3.986000e+01,-5.949124e-01
3.987000e+01,-5.949124e-01
3.988000e+01,-5.949124e-01
3.989000e+01,-5.949124e-01
3.990000e+01,-5.949124e-01
3.991000e+01,-5.945697e-01
3.992000e+01,-5.928562e-01
3.993000e+01,-5.911428e-01
3.994000e+01,-5.894293e-01
3.995000e+01,-5.877159e-01
3.996000e+01,-5.860024e-01
3.997000e+01,-5.842702e-01
3.998000e+01,-5.825256e-01
3.999000e+01,-5.807810e-01
40,-5.790364e-01
4.001000e+01,-5.772918e-01
4.002000e+01,-5.757216e-01
4.003000e+01,-5.757216e-01
4.004000e+01,-5.757216e-01
4.005000e+01,-5.757216e-01
4.006000e+01,-5.757216e-01
4.007000e+01,-5.757216e-01
4.008000e+01,-5.736281e-01
4.009000e+01,-5.701389e-01
4.010000e+01,-5.666497e-01
4.011000e+01,-5.631604e-01
4.012000e+01,-5.596712e-01
4.013000e+01,-5.561882e-01
4.014000e+01,-5.527613e-01
4.015000e+01,-5.493344e-01
4.016000e+01,-5.459075e-01
4.017000e+01,-5.424806e-01
4.018000e+01,-5.390537e-01
4.019000e+01,-5.364835e-01
4.020000e+01,-5.347700e-01
4.021000e+01,-5.330566e-01
4.022000e+01,-5.313431e-01
4.023000e+01,-5.296296e-01
4.024000e+01,-5.279162e-01
4.025000e+01,-5.230344e-01
4.026000e+01,-5.178006e-01
4.027000e+01,-5.125667e-01
4.028000e+01,-5.073329e-01
4.029000e+01,-5.020991e-01
4.030000e+01,-4.969026e-01
4.031000e+01,-4.917622e-01
4.032000e+01,-4.866219e-01
4.033000e+01,-4.814815e-01
4.034000e+01,-4.763411e-01
4.035000e+01,-4.712008e-01
4.036000e+01,-4.687770e-01
4.037000e+01,-4.670324e-01
4.038000e+01,-4.652878e-01
4.039000e+01,-4.635432e-01
4.040000e+01,-4.617985e-01
4.041000e+01,-4.585572e-01
4.042000e+01,-4.518237e-01
4.043000e+01,-4.450901e-01
4.044000e+01,-4.383565e-01
4.045000e+01,-4.316229e-01
4.046000e+01,-4.248893e-01
4.047000e+01,-4.180836e-01
4.048000e+01,-4.112297e-01
4.049000e+01,-4.043759e-01
4.050000e+01,-3.975221e-01
4.051000e+01,-3.906683e-01
4.052000e+01,-3.838144e-01
4.053000e+01,-3.788513e-01
4.054000e+01,-3.738882e-01
4.055000e+01,-3.689251e-01
4.056000e+01,-3.639620e-01
4.057000e+01,-3.589988e-01
4.058000e+01,-3.536576e-01
4.059000e+01,-3.468038e-01
4.060000e+01,-3.399499e-01
4.061000e+01,-3.330961e-01
4.062000e+01,-3.262423e-01
4.063000e+01,-3.193884e-01
4.064000e+01,-3.103663e-01
4.065000e+01,-2.998986e-01
4.066000e+01,-2.894310e-01
4.067000e+01,-2.789633e-01
4.068000e+01,-2.684956e-01
4.069000e+01,-2.587258e-01
4.070000e+01,-2.552366e-01
4.071000e+01,-2.517474e-01
4.072000e+01,-2.482582e-01
4.073000e+01,-2.447689e-01
4.074000e+01,-2.412797e-01
4.075000e+01,-2.337156e-01
4.076000e+01,-2.234348e-01
4.077000e+01,-2.131541e-01
4.078000e+01,-2.028733e-01
4.079000e+01,-1.925926e-01
4.080000e+01,-1.823119e-01
4.081000e+01,-1.734273e-01
4.082000e+01,-1.645427e-01
4.083000e+01,-1.556581e-01
4.084000e+01,-1.467735e-01
4.085000e+01,-1.378889e-01
4.086000e+01,-1.312508e-01
4.087000e+01,-1.261105e-01
4.088000e+01,-1.209701e-01
4.089000e+01,-1.158297e-01
4.090000e+01,-1.106893e-01
4.091000e+01,-1.055490e-01
4.092000e+01,-9.526823e-02
4.093000e+01,-8.498748e-02
4.094000e+01,-7.470674e-02
4.095000e+01,-6.442599e-02
4.096000e+01,-5.414525e-02
4.097000e+01,-4.454989e-02
4.098000e+01,-3.598260e-02
4.099000e+01,-2.741532e-02
41,-1.884803e-02
4.101000e+01,-1.028074e-02
4.102000e+01,-1.713457e-03
4.103000e+01,4.264605e-03
4.104000e+01,9.595361e-03
4.105000e+01,1.492612e-02
4.106000e+01,2.025687e-02
4.107000e+01,2.558763e-02
4.108000e+01,3.221300e-02
4.109000e+01,4.078028e-02
4.110000e+01,4.934757e-02
4.111000e+01,5.791486e-02
4.112000e+01,6.648214e-02
4.113000e+01,7.504943e-02
4.114000e+01,8.529210e-02
4.115000e+01,9.595361e-02
4.116000e+01,1.066151e-01
4.117000e+01,1.172766e-01
4.118000e+01,1.279381e-01
4.119000e+01,1.356818e-01
4.120000e+01,1.390486e-01
4.121000e+01,1.424154e-01
4.122000e+01,1.457821e-01
4.123000e+01,1.491489e-01
4.124000e+01,1.525157e-01
4.125000e+01,1.597450e-01
4.126000e+01,1.686296e-01
4.127000e+01,1.775142e-01
4.128000e+01,1.863988e-01
4.129000e+01,1.952834e-01
4.130000e+01,2.040277e-01
4.131000e+01,2.124447e-01
4.132000e+01,2.208616e-01
4.133000e+01,2.292786e-01
4.134000e+01,2.376956e-01
4.135000e+01,2.461126e-01
4.136000e+01,2.526778e-01
4.137000e+01,2.580086e-01
4.138000e+01,2.633393e-01
4.139000e+01,2.686701e-01
4.140000e+01,2.740009e-01
4.141000e+01,2.799489e-01
4.142000e+01,2.883658e-01
4.143000e+01,2.967828e-01
4.144000e+01,3.051998e-01
4.145000e+01,3.136168e-01
4.146000e+01,3.220338e-01
4.147000e+01,3.296091e-01
4.148000e+01,3.363426e-01
4.149000e+01,3.430762e-01
4.150000e+01,3.498098e-01
4.151000e+01,3.565434e-01
4.152000e+01,3.632770e-01
4.153000e+01,3.672707e-01
4.154000e+01,3.705795e-01
4.155000e+01,3.738882e-01
4.156000e+01,3.771969e-01
4.157000e+01,3.805057e-01
4.158000e+01,3.838144e-01
4.159000e+01,3.904319e-01
4.160000e+01,3.970494e-01
4.161000e+01,4.036669e-01
4.162000e+01,4.102844e-01
4.163000e+01,4.169019e-01
4.164000e+01,4.235666e-01
4.165000e+01,4.304205e-01
4.166000e+01,4.372743e-01
4.167000e+01,4.441281e-01
4.168000e+01,4.509820e-01
4.169000e+01,4.578358e-01
4.170000e+01,4.626709e-01
4.171000e+01,4.661601e-01
4.172000e+01,4.696493e-01
4.173000e+01,4.731385e-01
4.174000e+01,4.766277e-01
4.175000e+01,4.802731e-01
4.176000e+01,4.853233e-01
4.177000e+01,4.903734e-01
4.178000e+01,4.954236e-01
4.179000e+01,5.004738e-01
4.180000e+01,5.055240e-01
4.181000e+01,5.105742e-01
4.182000e+01,5.156244e-01
4.183000e+01,5.206746e-01
4.184000e+01,5.257248e-01
4.185000e+01,5.307750e-01
4.186000e+01,5.358251e-01
4.187000e+01,5.385186e-01
4.188000e+01,5.402020e-01
4.189000e+01,5.418854e-01
4.190000e+01,5.435688e-01
4.191000e+01,5.452522e-01
4.192000e+01,5.469356e-01
4.193000e+01,5.504894e-01
4.194000e+01,5.540432e-01
4.195000e+01,5.575971e-01
4.196000e+01,5.611509e-01
4.197000e+01,5.647048e-01
4.198000e+01,5.671544e-01
4.199000e+01,5.688678e-01
42,5.705813e-01
4.201000e+01,5.722947e-01
4.202000e+01,5.740082e-01
4.203000e+01,5.757216e-01
4.204000e+01,5.774351e-01
4.205000e+01,5.791486e-01
4.206000e+01,5.808620e-01
4.207000e+01,5.825755e-01
4.208000e+01,5.842889e-01
4.209000e+01,5.853170e-01
4.210000e+01,5.853170e-01
4.211000e+01,5.853170e-01
4.212000e+01,5.853170e-01
4.213000e+01,5.853170e-01
4.214000e+01,5.853170e-01
4.215000e+01,5.853170e-01
4.216000e+01,5.853170e-01
4.217000e+01,5.853170e-01
4.218000e+01,5.853170e-01
4.219000e+01,5.853170e-01
4.220000e+01,5.849743e-01
4.221000e+01,5.832609e-01
4.222000e+01,5.815474e-01
4.223000e+01,5.798339e-01
4.224000e+01,5.781205e-01
4.225000e+01,5.764070e-01
4.226000e+01,5.757216e-01
4.227000e+01,5.757216e-01
4.228000e+01,5.757216e-01
4.229000e+01,5.757216e-01
4.230000e+01,5.757216e-01
4.231000e+01,5.755503e-01
4.232000e+01,5.738368e-01
4.233000e+01,5.721234e-01
4.234000e+01,5.704099e-01
4.235000e+01,5.686965e-01
4.236000e+01,5.669830e-01
4.237000e+01,5.652540e-01
4.238000e+01,5.635094e-01
4.239000e+01,5.617648e-01
4.240000e+01,5.600201e-01
4.241000e+01,5.582755e-01
4.242000e+01,5.565309e-01
4.243000e+01,5.530417e-01
4.244000e+01,5.495525e-01
4.245000e+01,5.460633e-01
4.246000e+01,5.425740e-01
4.247000e+01,5.390848e-01
4.248000e+01,5.356267e-01
4.249000e+01,5.321998e-01
4.250000e+01,5.287729e-01
4.251000e+01,5.253460e-01
4.252000e+01,5.219191e-01
4.253000e+01,5.184922e-01
4.254000e+01,5.165793e-01
4.255000e+01,5.148347e-01
4.256000e+01,5.130901e-01
4.257000e+01,5.113455e-01
4.258000e+01,5.096009e-01
4.259000e+01,5.072074e-01
4.260000e+01,5.038406e-01
4.261000e+01,5.004738e-01
4.262000e+01,4.971070e-01
4.263000e+01,4.937402e-01
4.264000e+01,4.903734e-01
4.265000e+01,4.856997e-01
4.266000e+01,4.804659e-01
4.267000e+01,4.752321e-01
4.268000e+01,4.699982e-01
4.269000e+01,4.647644e-01
4.270000e+01,4.595492e-01
4.271000e+01,4.544089e-01
4.272000e+01,4.492685e-01
4.273000e+01,4.441281e-01
4.274000e+01,4.389878e-01
4.275000e+01,4.338474e-01
4.276000e+01,4.307632e-01
4.277000e+01,4.290497e-01
4.278000e+01,4.273362e-01
4.279000e+01,4.256228e-01
4.280000e+01,4.239093e-01
4.281000e+01,4.221959e-01
4.282000e+01,4.161988e-01
4.283000e+01,4.102017e-01
4.284000e+01,4.042046e-01
4.285000e+01,3.982075e-01
4.286000e+01,3.922104e-01
4.287000e+01,3.862133e-01
4.288000e+01,3.817944e-01
4.289000e+01,3.784276e-01
4.290000e+01,3.750608e-01
4.291000e+01,3.716940e-01
4.292000e+01,3.683272e-01
4.293000e+01,3.649604e-01
4.294000e+01,3.584553e-01
4.295000e+01,3.516014e-01
4.296000e+01,3.447476e-01
4.297000e+01,3.378938e-01
4.298000e+01,3.310399e-01
4.299000e+01,3.236721e-01
43,3.151048e-01
4.301000e+01,3.065375e-01
4.302000e+01,2.979702e-01
4.303000e+01,2.894029e-01
4.304000e+01,2.808356e-01
4.305000e+01,2.732901e-01
4.306000e+01,2.661824e-01
4.307000e+01,2.590747e-01
4.308000e+01,2.519671e-01
4.309000e+01,2.448594e-01
4.310000e+01,2.383690e-01
4.311000e+01,2.333188e-01
4.312000e+01,2.282686e-01
4.313000e+01,2.232184e-01
4.314000e+01,2.181682e-01
4.315000e+01,2.131180e-01
4.316000e+01,2.057672e-01
